simulation,sample_comp_mean,sample_comp_std,correctness,theta_dist
277,3245.96750903,2220.72372,94.58484,1.31601
278,3248.0323741,2216.99239,94.60432,1.0138
279,3263.35842294,2227.72022,94.62366,1.00009
280,3264.34642857,2223.79982,94.64286,1.04689
281,3252.80427046,2228.22548,94.66192,1.16158
282,3254.67730496,2224.49281,94.68085,1.00167
283,3257.13074205,2220.94131,94.69965,1.03881
284,3245.82746479,2225.16725,94.3662,1.04015
285,3234.50526316,2229.43999,94.03509,1.15551
286,3232.23776224,2225.86814,94.05594,1.02705
287,3233.20905923,2222.04765,94.07666,1.01669
288,3228.11805556,2219.86266,94.09722,1.05072
289,3217.09342561,2223.90272,94.11765,1.10183
290,3213.79310345,2220.77393,94.13793,1.11869
291,3202.82130584,2224.81443,94.15808,1.1346
292,3207.09246575,2222.19633,94.17808,1.00246
293,3211.02389078,2219.41793,94.19795,1.00875
294,3206.73469388,2216.8563,94.21769,1.15998
295,3209.17966102,2213.49276,94.23729,1.00068
296,3206.71621622,2210.15562,94.25676,1.01946
297,3206.42424242,2206.4374,94.27609,1.00743
298,3205.41946309,2202.80028,94.2953,1.02057
299,3212.80267559,2202.80391,94.31438,1.03697
300,3202.17,2206.80168,94.33333,1.2459
301,3202.20265781,2203.13292,94.35216,1.00771
302,3201.91390728,2199.48803,94.37086,1.00888
303,3208.86468647,2199.17531,94.38944,1.00042
304,3198.33552632,2203.19189,94.40789,1.58478
305,3201.30819672,2200.1877,94.42623,1.00018
306,3205.46732026,2197.7903,94.44444,1.00207
307,3212.32247557,2197.48227,94.46254,1.00357
308,3217.81818182,2196.02419,94.48052,1.00305
309,3218.51132686,2192.50162,94.49838,1.0434
310,3221.85806452,2189.75288,94.51613,1.00279
311,3220.25723473,2186.41122,94.53376,1.01663
312,3222.40064103,2183.23179,94.55128,1.0318
313,3225.91693291,2180.62612,94.56869,1.00727
314,3231.7866242,2179.62621,94.58599,1.00634
315,3230.2,2176.34535,94.60317,1.01104
316,3233.73734177,2173.80582,94.62025,1.01153
317,3242.1955836,2175.5763,94.63722,1.00967
318,3232.04402516,2179.65969,94.65409,1.32031
319,3231.80250784,2176.24487,94.67085,1.01082
320,3221.7375,2180.26551,94.6875,1.50849
321,3219.28971963,2177.30715,94.70405,1.01437
322,3220.81987578,2174.09647,94.7205,1.00621
323,3222.33436533,2170.8985,94.73684,1.00294
324,3229.15740741,2171.01164,94.75309,1.01043
325,3226.79076923,2168.08759,94.76923,1.06472
326,3216.96932515,2171.98861,94.78528,1.32933
327,3229.37308869,2180.19816,94.80122,1.00779
328,3228.17987805,2176.97908,94.81707,1.02184
329,3218.45288754,2180.79491,94.52888,1.13132
330,3222.19393939,2178.54521,94.54545,1.01043
331,3222.74018127,2175.2745,94.56193,1.00736
