simulation,sample_comp_mean,sample_comp_std,correctness
259,228138.328185,180768.90275,98.8417
260,229897.796154,182629.42627,98.84615
261,229935.911877,182280.26183,98.85057
262,230604.992366,182252.89636,98.85496
263,230375.129278,181944.12469,98.85932
264,231389.075758,182342.14775,98.86364
265,231964.716981,182237.95431,98.86792
266,231372.274436,182150.57427,98.87218
267,230825.876404,182027.41808,98.8764
268,230329.100746,181868.7399,98.8806
269,230168.620818,181549.38881,98.88476
270,229642.107407,181418.5135,98.88889
271,229095.084871,181306.42883,98.89299
272,228643.397059,181125.53118,98.89706
273,228171.732601,180960.76644,98.9011
274,227786.912409,180742.11674,98.90511
275,227710.050909,180417.68147,98.90909
276,227545.782609,180111.14254,98.91304
277,226909.086643,180096.63249,98.91697
278,226215.438849,180142.72923,98.92086
279,226760.530466,180049.13312,98.92473
280,226856.403571,179734.46342,98.92857
281,226468.430605,179531.78336,98.93238
282,225848.900709,179513.83574,98.58156
283,225843.985866,179196.41182,98.58657
284,225566.193662,178941.67918,98.59155
285,225177.982456,178747.23575,98.59649
286,224691.807692,178623.13198,98.6014
287,225561.529617,178917.26246,98.60627
288,225428.024306,178620.69184,98.61111
289,224811.048443,178618.53842,98.61592
290,224703.072414,178319.75736,98.62069
291,225449.230241,178466.0263,98.62543
292,225430.900685,178160.44608,98.63014
293,224982.119454,178021.41202,98.63481
294,224826.79932,177738.28213,98.63946
295,224311.891525,177656.29001,98.64407
296,224787.368243,177543.8618,98.64865
297,224192.626263,177539.82459,98.3165
298,224264.560403,177246.02401,98.32215
299,223848.250836,177095.25615,98.32776
300,223394.373333,176973.96066,98.0
301,222827.614618,176952.23917,98.00664
302,223544.360927,177096.14288,98.01325
303,223621.240924,176808.71135,98.0198
304,224240.042763,176846.00809,98.02632
305,224220.806557,176556.17715,98.03279
306,224997.653595,176788.79769,98.03922
307,224952.28013,176502.41782,98.0456
308,225354.587662,176356.58599,98.05195
309,225172.598706,176099.95401,98.05825
310,224752.483871,175970.72229,98.06452
311,224565.430868,175718.44948,98.07074
312,224728.016026,175460.05181,98.07692
313,224661.571885,175183.47138,98.08307
314,224250.656051,175055.31356,98.08917
315,224045.71746,174814.9509,98.09524
316,223633.886076,174691.10726,98.10127
317,223234.293375,174559.93801,97.7918
318,222861.77673,174411.41111,97.79874
319,223072.489028,174178.3597,97.80564
320,222984.115625,173913.15582,97.8125
321,222782.766355,173679.40414,97.81931
322,223000.416149,173453.34523,97.82609
323,223680.164087,173613.65068,97.83282
324,223214.404321,173547.51181,97.83951
325,223206.061538,173280.37501,97.84615
326,223789.868098,173334.22507,97.85276
327,225796.761468,176821.59948,97.85933
328,225549.658537,176608.38547,97.86585
329,226845.951368,177895.70213,97.87234
330,227558.966667,178096.15879,97.87879
331,227339.335347,177871.68067,97.8852
332,227083.207831,177664.7197,97.89157
333,227205.624625,177411.77776,97.8979
334,227890.152695,177585.86443,97.90419
335,227693.232836,177357.12951,97.91045
336,227560.065476,177109.78068,97.91667
337,227739.593472,176877.42662,97.92285
338,227247.313609,176846.6325,97.92899
339,226788.156342,176787.25793,97.9351
340,226485.261765,176615.15625,97.94118
341,226211.926686,176428.00429,97.94721
342,227445.222222,177635.8456,97.95322
343,227980.166181,177652.37537,97.95918
344,227514.851744,177603.17209,97.96512
345,227518.246377,177345.60057,97.97101
346,226992.115607,177358.57056,97.97688
347,227211.319885,177149.75741,97.98271
348,227522.672414,176990.10312,97.98851
349,227221.808023,176825.44918,97.99427
350,227681.774286,176781.62257,98.0
351,227890.210826,176572.68136,98.0057
352,228115.744318,176372.31055,98.01136
353,228298.13881,176155.55575,98.017
354,228133.079096,175933.907,98.0226
355,227744.433803,175838.04709,98.02817
356,227485.716292,175658.55933,98.03371
357,227161.747899,175518.83789,98.03922
358,227760.173184,175637.85481,98.04469
359,227376.108635,175543.53772,98.05014
360,227072.805556,175393.72945,98.05556
361,226691.523546,175299.97069,98.06094
362,226618.964088,175063.10468,98.0663
363,226289.121212,174934.40955,98.07163
364,225877.925824,174869.53057,98.07692
365,225342.038356,174928.85843,98.08219
366,225789.734973,174898.98925,98.08743
367,225505.618529,174745.10061,98.09264
368,225441.763587,174511.8012,98.09783
369,225233.95122,174320.76478,98.10298
370,225311.678378,174091.43964,98.10811
371,225217.142857,173866.16626,98.11321
372,224952.698925,173707.01216,98.11828
373,224752.364611,173517.0311,98.12332
374,224272.449198,173532.60758,98.12834
375,224301.232,173301.97024,98.13333
376,224250.43883,173074.15707,98.1383
377,223772.474801,173092.76576,97.87798
378,224904.71164,174255.96803,97.8836
379,224801.881266,174037.4106,97.88918
380,224961.215789,173835.94047,97.89474
