simulation,sample_comp_mean,sample_comp_std,correctness
159,10478.5786164,2599.64007,100.0
160,10492.0375,2597.05442,100.0
161,10462.552795,2615.70159,100.0
162,10448.882716,2613.37849,100.0
163,10447.9386503,2605.37737,100.0
164,10443.2012195,2598.12611,100.0
165,10448.6727273,2591.1886,100.0
166,10472.0542169,2600.77211,100.0
167,10453.1317365,2604.40981,100.0
168,10453.047619,2596.64725,100.0
169,10469.7278107,2597.96507,100.0
170,10479.5117647,2593.43356,100.0
171,10496.4912281,2595.29888,100.0
172,10496.8023256,2587.74661,100.0
173,10492.3699422,2580.91145,100.0
174,10485.1264368,2575.24732,100.0
175,10502.0628571,2577.57885,100.0
176,10506.4715909,2570.90737,100.0
177,10496.5480226,2567.01276,100.0
178,10482.6179775,2566.49191,100.0
179,10500.424581,2570.31552,100.0
180,10517.5833333,2573.42586,100.0
181,10534.801105,2576.68264,100.0
182,10516.0384615,2581.96291,100.0
183,10499.579235,2584.45512,100.0
184,10513.7717391,2584.56346,100.0
185,10528.1513514,2584.93842,100.0
186,10524.672043,2578.41462,100.0
187,10522.1390374,2571.74325,100.0
188,10510.3829787,2569.92753,100.0
189,10526.1746032,2572.24912,100.0
190,10536.1,2569.09733,100.0
191,10515.9109948,2577.43049,100.0
192,10513.5,2570.92561,100.0
193,10522.3834197,2567.20924,100.0
194,10520.4278351,2560.72829,100.0
195,10517.9794872,2554.38152,100.0
196,10499.3163265,2561.1513,100.0
197,10491.5888325,2556.93235,100.0
198,10485.9292929,2551.704,100.0
199,10469.6080402,2555.6247,100.0
200,10467.01,2549.49108,100.0
201,10457.2487562,2546.88502,100.0
202,10448.7574257,2543.42366,100.0
203,10450.862069,2537.32767,100.0
204,10462.6078431,2536.62753,100.0
205,10460.6731707,2530.58394,100.0
206,10468.2864078,2526.7866,100.0
207,10478.6570048,2525.06672,100.0
208,10491.0528846,2525.29512,100.0
209,10490.0669856,2519.28663,100.0
210,10487.8714286,2513.48159,100.0
211,10469.7488152,2521.23355,100.0
212,10442.5330189,2546.15832,100.0
213,10431.3051643,2545.42956,100.0
214,10417.6261682,2547.31043,100.0
215,10407.7674419,2545.46845,100.0
216,10428.3333333,2557.41039,100.0
217,10403.0552995,2578.4157,100.0
218,10401.0366972,2572.66696,100.0
219,10406.7305936,2568.16295,100.0
220,10401.5454545,2563.46826,100.0
221,10405.9954751,2558.51352,100.0
222,10378.1621622,2586.06114,100.0
223,10385.5381166,2582.59565,100.0
224,10384.2098214,2576.90083,100.0
225,10384.2133333,2571.168,100.0
226,10395.0575221,2570.62489,100.0
227,10414.9515419,2582.33347,100.0
228,10406.122807,2580.09543,100.0
229,10416.1528384,2578.90678,100.0
230,10435.1695652,2589.33553,100.0
231,10419.9177489,2594.05784,100.0
232,10424.0732759,2589.23158,100.0
233,10432.0085837,2586.49492,100.0
234,10421.7136752,2585.74186,100.0
235,10431.6893617,2584.74293,100.0
236,10404.0550847,2613.81821,100.0
237,10393.9915612,2612.87566,100.0
238,10395.9915966,2607.56244,100.0
239,10401.0711297,2603.28127,100.0
240,10387.4708333,2606.34666,100.0
241,10385.7302905,2601.07345,100.0
242,10396.1528926,2600.73185,100.0
243,10397.1316872,2595.41969,100.0
244,10400.8729508,2590.75226,100.0
245,10402.0244898,2585.52218,100.0
246,10416.5934959,2590.31912,100.0
247,10418.2712551,2585.20417,100.0
248,10417.3629032,2580.0263,100.0
249,10421.8915663,2575.82779,100.0
250,10433.904,2577.65001,100.0
251,10438.6573705,2573.60778,100.0
252,10456.8214286,2584.56701,100.0
253,10447.8458498,2583.38632,100.0
254,10448.5354331,2578.31923,100.0
255,10452.6941176,2574.11215,100.0
256,10435.5273438,2583.66375,100.0
257,10431.5953307,2579.3996,100.0
258,10418.4883721,2582.95663,100.0
259,10425.9266409,2580.7325,100.0
260,10424.5961538,2575.85376,100.0
261,10421.835249,2571.29986,100.0
262,10429.0419847,2569.02773,100.0
263,10422.0456274,2566.63854,100.0
264,10420.1401515,2561.95925,100.0
265,10430.109434,2562.24605,100.0
266,10435.2556391,2558.797,100.0
267,10431.7453184,2554.64235,100.0
268,10430.3544776,2549.97305,100.0
269,10435.9591078,2546.88213,100.0
270,10438.9407407,2542.63162,100.0
271,10435.8154982,2538.45557,100.0
272,10430.3125,2535.40393,100.0
273,10431.047619,2530.78512,100.0
274,10438.4963504,2529.15893,100.0
275,10434.4909091,2525.42675,100.0
276,10452.557971,2538.58967,100.0
277,10450.5812274,2534.21603,100.0
278,10447.794964,2530.07899,100.0
279,10451.8566308,2526.44853,100.0
280,10454.7285714,2522.38918,100.0
281,10459.6120996,2519.22263,100.0
282,10469.0744681,2519.74942,100.0
283,10470.3957597,2515.39149,100.0
284,10466.4647887,2511.82972,100.0
285,10459.1087719,2510.48167,100.0
286,10438.6538462,2529.76809,100.0
287,10431.0627178,2528.61794,100.0
288,10421.9652778,2528.92482,100.0
289,10418.3183391,2525.30425,100.0
290,10409.2137931,2525.69344,100.0
291,10405.3230241,2522.22045,100.0
292,10391.2191781,2529.36652,100.0
293,10396.2081911,2526.48527,100.0
294,10400.0782313,2523.05466,100.0
295,10397.2881356,2519.22895,100.0
296,10385.5574324,2523.02761,100.0
297,10400.5050505,2531.871,100.0
298,10400.3724832,2527.62036,100.0
299,10389.7190635,2530.08278,100.0
300,10392.65,2526.37085,100.0
301,10391.0066445,2522.33133,100.0
302,10396.4801325,2519.94172,100.0
303,10402.7062706,2518.1056,100.0
304,10390.4440789,2523.00559,100.0
305,10383.1704918,2522.05664,100.0
306,10374.245098,2522.75246,100.0
307,10388.8892508,2531.63415,100.0
308,10394.8051948,2529.64562,100.0
309,10400.0970874,2527.25606,100.0
310,10388.683871,2531.14019,100.0
311,10373.1736334,2541.78016,100.0
312,10362.525641,2544.64148,100.0
313,10360.0607029,2540.94636,100.0
314,10376.6656051,2553.84961,100.0
315,10371.4539683,2551.46452,100.0
316,10366.1835443,2549.14101,100.0
317,10379.8264984,2556.6459,100.0
318,10385.9559748,2554.95465,100.0
319,10383.369906,2551.36369,100.0
320,10378.821875,2548.66887,100.0
321,10382.3676012,2545.48624,100.0
322,10390.447205,2545.64971,100.0
323,10387.7770898,2542.15758,100.0
324,10387.117284,2538.25917,100.0
325,10383.0430769,2535.41197,100.0
326,10375.5030675,2535.16704,100.0
327,10374.2140673,2531.39466,100.0
328,10371.3658537,2528.05759,100.0
329,10364.3890578,2527.37315,100.0
330,10365.069697,2523.57109,100.0
331,10374.8217523,2525.97605,100.0
332,10363.3795181,2530.74545,100.0
333,10361.2912913,2527.22912,100.0
334,10355.5508982,2525.6163,100.0
335,10352.5014925,2522.45961,100.0
336,10358.4434524,2521.05006,100.0
337,10367.4035608,2522.65912,100.0
338,10356.8757396,2526.32789,100.0
339,10358.7640118,2522.83785,100.0
340,10368.9264706,2526.06443,100.0
341,10367.627566,2522.47151,100.0
342,10368.4444444,2518.82616,100.0
343,10370.1574344,2515.35121,100.0
344,10369.4622093,2511.72552,100.0
345,10363.3942029,2510.60652,100.0
346,10375.2312139,2516.59841,100.0
347,10385.7723343,2520.60745,100.0
348,10388.0890805,2517.35324,100.0
349,10387.2378223,2513.79428,100.0
350,10388.3971429,2510.29401,100.0
351,10396.008547,2510.75676,100.0
352,10394.4403409,2507.35995,100.0
353,10386.7252125,2507.9865,100.0
354,10374.6186441,2514.74985,100.0
355,10374.943662,2511.2129,100.0
356,10375.5983146,2507.71377,100.0
357,10364.3445378,2513.18516,100.0
358,10373.7458101,2515.95111,100.0
359,10366.45961,2516.22403,100.0
360,10368.05,2512.90753,100.0
361,10369.4709141,2509.56945,100.0
362,10363.1049724,2509.0179,100.0
363,10366.0358127,2506.18001,100.0
364,10365.3516484,2502.76904,100.0
365,10373.2657534,2503.89497,100.0
366,10370.7185792,2500.94551,100.0
367,10375.2752044,2499.05678,100.0
368,10365.4972826,2502.67895,100.0
369,10374.0867209,2504.71124,100.0
370,10372.3621622,2501.54357,100.0
371,10376.1832884,2499.25098,100.0
372,10381.983871,2498.38896,100.0
373,10380.2975871,2495.24964,100.0
374,10381.5106952,2492.02165,100.0
375,10379.8,2488.91662,100.0
376,10364.5,2503.20083,100.0
377,10350.4588859,2514.66164,100.0
378,10351.2619048,2511.38156,100.0
379,10349.1873351,2508.39051,100.0
380,10345.9736842,2505.86894,100.0
381,10345.7821522,2502.58102,100.0
382,10346.4842932,2499.34082,100.0
383,10351.5221932,2498.0172,100.0
384,10355.1692708,2495.78325,100.0
385,10347.4571429,2497.11717,100.0
386,10361.1062176,2508.21933,100.0
387,10368.9405685,2509.70108,100.0
388,10370.5515464,2506.66519,100.0
389,10369.7326478,2503.49314,100.0
390,10362.9564103,2503.8509,100.0
391,10365.6419437,2501.20933,100.0
392,10368.0076531,2498.45494,100.0
393,10364.7455471,2496.10994,100.0
394,10368.6142132,2494.1197,100.0
395,10372.7012658,2492.28128,100.0
396,10371.8863636,2489.18516,100.0
397,10369.5944584,2486.46652,100.0
398,10365.3869347,2484.75552,100.0
399,10371.8120301,2484.94798,100.0
400,10369.3025,2482.34603,100.0
401,10380.723192,2489.74859,100.0
402,10364.2437811,2508.45131,100.0
403,10372.0124069,2510.17441,100.0
404,10369.4826733,2507.58013,100.0
405,10365.0814815,2506.04429,100.0
406,10369.8029557,2504.75902,100.0
407,10385.044226,2520.45934,100.0
408,10379.495098,2519.85666,100.0
409,10386.9511002,2521.2763,100.0
410,10382.0853659,2520.12162,100.0
411,10386.3430657,2518.5299,100.0
412,10392.1771845,2518.25067,100.0
413,10395.0799031,2515.89008,100.0
414,10396.8188406,2513.09822,100.0
415,10402.0096386,2512.28962,100.0
416,10404.9254808,2509.9712,100.0
417,10407.6258993,2507.5648,100.0
418,10416.7607656,2511.50061,100.0
419,10407.4439141,2515.7236,100.0
420,10408.8571429,2512.89342,100.0
421,10405.5249406,2510.83606,100.0
422,10397.9549763,2512.66467,100.0
423,10387.8416076,2518.27729,100.0
424,10378.4622642,2522.69218,100.0
425,10381.2588235,2520.38048,100.0
426,10375.1525822,2520.56598,100.0
427,10376.295082,2517.7232,100.0
428,10375.2476636,2514.87335,100.0
429,10380.6713287,2514.44536,100.0
430,10388.927907,2517.3354,100.0
431,10397.6566125,2520.91975,100.0
432,10399.8564815,2518.41447,100.0
433,10401.8752887,2515.85462,100.0
434,10407.9539171,2516.13584,100.0
435,10418.2597701,2522.3959,100.0
436,10428.1490826,2527.9301,100.0
437,10426.7048055,2525.21616,100.0
438,10435.1894977,2528.56037,100.0
439,10441.1845103,2528.79325,100.0
440,10448.1727273,2530.15816,100.0
441,10455.4353741,2531.87524,100.0
442,10453.8054299,2529.24113,100.0
443,10457.2889391,2527.44614,100.0
444,10455.5923423,2524.85084,100.0
445,10464.3842697,2528.80734,100.0
446,10468.4663677,2527.43814,100.0
447,10474.6286353,2527.96144,100.0
448,10482.4174107,2530.50224,100.0
449,10483.9710468,2527.89664,100.0
450,10484.3911111,2525.10199,100.0
451,10482.3392461,2522.67652,100.0
452,10488.0995575,2522.85199,100.0
453,10481.2273731,2524.29761,100.0
454,10485.0770925,2522.84693,100.0
455,10478.8923077,2523.51627,100.0
456,10481.1315789,2521.20024,100.0
457,10472.9540481,2524.48712,100.0
458,10472.3384279,2521.76396,100.0
459,10468.8518519,2520.12031,100.0
460,10464.7956522,2518.87905,100.0
461,10468.8112798,2517.61916,100.0
462,10475.8614719,2519.44455,100.0
463,10471.7429806,2518.27869,100.0
464,10471.6271552,2515.5648,100.0
465,10478.4236559,2517.11954,100.0
466,10478.4120172,2514.41733,100.0
467,10473.2591006,2514.18574,100.0
468,10477.7884615,2513.40482,100.0
469,10474.6226013,2511.65779,100.0
470,10466.5234043,2515.10789,100.0
471,10456.1847134,2522.41448,100.0
472,10458.4957627,2520.24014,100.0
473,10462.5835095,2519.14052,100.0
474,10460.8691983,2516.75798,100.0
475,10457.52,2515.16456,100.0
476,10460.6533613,2513.44907,100.0
477,10462.1823899,2511.03465,100.0
478,10469.1213389,2512.98052,100.0
479,10462.2442589,2514.85464,100.0
480,10473.8291667,2524.99594,100.0
481,10472.981289,2522.43824,100.0
482,10475.8049793,2520.58112,100.0
483,10476.7826087,2518.06194,100.0
484,10475.6652893,2515.57915,100.0
485,10470.3690722,2515.68418,100.0
486,10472.8806584,2513.70332,100.0
487,10472.1601643,2511.17142,100.0
488,10467.4467213,2510.75273,100.0
489,10468.7096115,2508.33933,100.0
490,10465.4081633,2506.84179,100.0
491,10468.6720978,2505.32971,100.0
492,10460.8597561,2508.76195,100.0
493,10451.6085193,2514.60296,100.0
494,10451.7408907,2512.05824,100.0
495,10444.5717172,2514.5732,100.0
496,10444.7580645,2512.04049,100.0
497,10441.6478873,2510.46778,100.0
498,10438.5381526,2508.90398,100.0
499,10441.2805611,2507.13584,100.0
500,10444.254,2505.50803,100.0
