simulation,sample_comp_mean,sample_comp_std,correctness
204,14061.5637255,1778.15816,100.0
205,14058.7365854,1774.27543,100.0
206,14069.9902913,1777.28273,100.0
207,14068.6956522,1773.08195,100.0
208,14071.5865385,1769.30354,100.0
209,14067.0526316,1766.27647,100.0
210,14062.047619,1763.55102,100.0
211,14045.8436019,1774.96819,100.0
212,14056.745283,1777.84358,100.0
213,14058.7183099,1773.89796,100.0
214,14049.7897196,1774.53938,100.0
215,14048.3953488,1770.52524,100.0
216,14048.1990741,1766.42439,100.0
217,14048.797235,1762.37152,100.0
218,14052.1009174,1758.99809,100.0
219,14051.3196347,1755.01543,100.0
220,14040.7045455,1758.05453,100.0
221,14045.280543,1755.38519,100.0
222,14060.3423423,1765.68192,100.0
223,14050.3049327,1768.05505,100.0
224,14036.2008929,1776.63256,100.0
225,14040.0755556,1773.62838,100.0
226,14037.4292035,1770.14521,100.0
227,14036.1982379,1766.33885,100.0
228,14049.1359649,1773.20762,100.0
229,14059.4235808,1776.13773,100.0
230,14050.4695652,1777.44458,100.0
231,14055.4285714,1775.18694,100.0
232,14051.6077586,1772.30861,100.0
233,14054.8197425,1769.17786,100.0
234,14044.3632479,1772.59417,100.0
235,14055.6340426,1777.20137,100.0
236,14037.6440678,1794.74697,100.0
237,14050.1308017,1801.20022,100.0
238,14049.9117647,1797.41537,100.0
239,14057.1966527,1797.1686,100.0
240,14058.5416667,1793.54113,100.0
241,14062.5643154,1790.90081,100.0
242,14061.1280992,1787.33584,100.0
243,14067.3786008,1786.3028,100.0
244,14061.0819672,1785.33881,100.0
245,14056.4979592,1783.12982,100.0
246,14063.703252,1783.07219,100.0
247,14054.8299595,1784.89312,100.0
248,14066.5685484,1790.81896,100.0
249,14078.3253012,1796.78373,100.0
250,14077.872,1793.20083,100.0
251,14075.6294821,1789.97637,100.0
252,14079.7698413,1787.62519,100.0
253,14074.6403162,1785.94614,100.0
254,14066.4330709,1787.20114,100.0
255,14080.1137255,1796.9699,100.0
256,14078.6445312,1793.6102,100.0
257,14087.8365759,1796.14874,100.0
258,14092.1782946,1794.01516,100.0
259,14096.2895753,1791.7658,100.0
260,14092.3576923,1789.43593,100.0
261,14084.5019157,1790.49096,100.0
262,14082.9885496,1787.23797,100.0
263,14075.4372624,1788.01957,100.0
264,14084.2651515,1790.36312,100.0
265,14083.0566038,1787.08977,100.0
266,14070.6240602,1795.17243,100.0
267,14068.988764,1792.00601,100.0
268,14061.5783582,1792.75353,100.0
269,14060.1189591,1789.57766,100.0
270,14053.8296296,1789.23649,100.0
271,14045.9335793,1790.63897,100.0
272,14047.0698529,1787.4422,100.0
273,14039.4688645,1788.56404,100.0
274,14040.0328467,1785.32157,100.0
275,14031.9636364,1787.07118,100.0
276,14023.134058,1789.83007,100.0
277,14044.6425993,1821.97945,100.0
278,14048.2697842,1819.70119,100.0
279,14053.9175627,1818.87641,100.0
280,14043.3428571,1824.19709,100.0
281,14049.4270463,1823.79208,100.0
282,14046.2943262,1821.31276,100.0
283,14039.664311,1821.49789,100.0
284,14023.8169014,1837.72814,100.0
285,14013.2807018,1843.07406,100.0
286,14011.7797203,1840.02357,100.0
287,14013.9407666,1837.1787,100.0
288,14005.1076389,1840.08124,100.0
289,14001.6885813,1837.81114,100.0
290,14009.2655172,1839.15593,100.0
291,14009.6907216,1836.00743,100.0
292,14018.75,1839.36444,100.0
293,14020.5733788,1836.48724,100.0
294,14014.537415,1836.27027,100.0
295,14011.1694915,1834.06466,100.0
296,14012.3006757,1831.06703,100.0
297,14018.973064,1831.58284,100.0
298,14024.5167785,1831.00136,100.0
299,14036.6622074,1839.92168,100.0
300,14036.4366667,1836.85673,100.0
301,14041.6478405,1836.0229,100.0
302,14054.0596026,1845.58595,100.0
303,14065.039604,1852.39175,100.0
304,14063.5098684,1849.53424,100.0
305,14060.7672131,1847.11883,100.0
306,14061.2026144,1844.11387,100.0
307,14056.8859935,1842.65579,100.0
308,14044.3961039,1852.63261,100.0
309,14032.8543689,1860.69051,100.0
310,14036.0225806,1858.52159,100.0
311,14035.6237942,1855.54449,100.0
312,14026.8589744,1859.00554,100.0
313,14030.3738019,1857.07158,100.0
314,14042.2261146,1865.93169,100.0
315,14040.4666667,1863.22841,100.0
316,14040.9683544,1860.29923,100.0
317,14046.4826498,1859.94756,100.0
318,14041.2295597,1859.37459,100.0
319,14042.7429467,1856.65408,100.0
320,14043.540625,1853.80553,100.0
321,14053.8722741,1860.1201,100.0
322,14051.052795,1857.91633,100.0
323,14057.4148607,1858.54768,100.0
324,14057.8364198,1855.6928,100.0
325,14054.5661538,1853.77052,100.0
326,14053.809816,1850.97535,100.0
327,14057.6727829,1849.4586,100.0
328,14058.8140244,1846.75246,100.0
329,14058.4103343,1843.9582,100.0
330,14061.7818182,1842.17751,100.0
331,14064.265861,1839.94609,100.0
332,14067.2801205,1837.9913,100.0
333,14066.2042042,1835.33418,100.0
334,14079.4431138,1848.44011,100.0
335,14076.0597015,1846.71468,100.0
336,14064.9642857,1855.11361,100.0
337,14065.958457,1852.44881,100.0
338,14065.3491124,1849.7403,100.0
339,14053.4424779,1859.93648,100.0
340,14060.1970588,1861.35858,100.0
341,14060.9266862,1858.676,100.0
342,14065.0438596,1857.51323,100.0
343,14064.1020408,1854.88529,100.0
344,14063.4418605,1852.22763,100.0
345,14067.342029,1850.95534,100.0
346,14066.2369942,1848.39258,100.0
347,14060.6801153,1848.61928,100.0
348,14055.6867816,1848.30328,100.0
349,14052.3123209,1846.72659,100.0
350,14051.6485714,1844.12821,100.0
351,14058.4729345,1845.91985,100.0
352,14056.8778409,1843.53817,100.0
353,14052.8555241,1842.47121,100.0
354,14058.0819209,1842.48552,100.0
355,14068.9323944,1851.18006,100.0
356,14069.741573,1848.64113,100.0
357,14073.2184874,1847.21545,100.0
358,14069.1284916,1846.25175,100.0
359,14070.9888579,1844.01457,100.0
360,14066.3611111,1843.53805,100.0
361,14068.365651,1841.37574,100.0
362,14072.5662983,1840.56191,100.0
363,14071.7300275,1838.09382,100.0
364,14080.2087912,1842.66191,100.0
365,14070.2849315,1849.85087,100.0
366,14070.852459,1847.35384,100.0
367,14079.1171662,1851.59851,100.0
368,14080.013587,1849.16078,100.0
369,14079.3685637,1846.6949,100.0
370,14075.072973,1846.04277,100.0
371,14074.2479784,1843.62146,100.0
372,14079.1827957,1843.59374,100.0
373,14076.4369973,1841.88229,100.0
374,14066.9117647,1848.59454,100.0
375,14063.0106667,1847.66899,100.0
376,14061.6755319,1845.39148,100.0
377,14056.7082228,1845.4577,100.0
378,14053.8492063,1843.85083,100.0
379,14055.408971,1841.66639,100.0
380,14044.7947368,1850.81289,100.0
381,14043.9895013,1848.44905,100.0
382,14045.9005236,1846.40486,100.0
383,14049.1671018,1845.09775,100.0
384,14042.9557292,1846.69887,100.0
385,14042.7012987,1844.30574,100.0
386,14040.0621762,1842.64296,100.0
387,14042.4444444,1840.85585,100.0
388,14047.878866,1841.58779,100.0
389,14046.2673522,1839.4931,100.0
390,14054.2,1843.78339,100.0
391,14053.1381074,1841.54351,100.0
392,14060.875,1845.54499,100.0
393,14064.351145,1844.47996,100.0
394,14054.4111675,1852.64707,100.0
395,14050.1240506,1852.25627,100.0
396,14048.7424242,1850.11987,100.0
397,14051.8488665,1848.82203,100.0
398,14048.2085427,1847.92197,100.0
399,14051.2005013,1846.56979,100.0
400,14049.845,1844.45888,100.0
401,14051.6483791,1842.51067,100.0
402,14049.1567164,1840.89387,100.0
403,14046.5334988,1839.36059,100.0
404,14048.9851485,1837.74189,100.0
405,14056.0197531,1840.90968,100.0
406,14059.9581281,1840.34866,100.0
407,14057.3071253,1838.86239,100.0
408,14056.872549,1836.62842,100.0
409,14058.594132,1834.71136,100.0
410,14057.3170732,1832.65454,100.0
411,14056.4257908,1830.51264,100.0
412,14056.5072816,1828.29054,100.0
413,14055.1525424,1826.2828,100.0
414,14051.8236715,1825.32988,100.0
415,14051.5638554,1823.13703,100.0
416,14046.0048077,1824.46249,100.0
417,14038.4796163,1828.72591,100.0
418,14034.2200957,1828.60704,100.0
419,14036.9498807,1827.27614,100.0
420,14041.3261905,1827.29663,100.0
421,14038.0261283,1826.37778,100.0
422,14041.9028436,1825.94594,100.0
423,14034.2978723,1830.4653,100.0
424,14033.0943396,1828.47301,100.0
425,14030.5341176,1827.08132,100.0
426,14030.6502347,1824.93717,100.0
427,14036.3067916,1826.53407,100.0
428,14035.2803738,1824.52231,100.0
429,14040.3613054,1825.42357,100.0
430,14035.7186047,1825.83376,100.0
431,14025.5220418,1835.93062,100.0
432,14026.9722222,1834.05159,100.0
433,14027.4133949,1831.95547,100.0
434,14024.9631336,1830.55392,100.0
435,14025.1701149,1828.4537,100.0
436,14013.6123853,1842.19509,100.0
437,14013.5308924,1840.08689,100.0
438,14021.7648402,1846.02737,100.0
439,14015.022779,1849.31442,100.0
440,14016.8431818,1847.60547,100.0
441,14009.3151927,1852.25278,100.0
442,14010.1447964,1850.2383,100.0
443,14013.6027088,1849.57809,100.0
444,14012.1936937,1847.73207,100.0
445,14008.3191011,1847.45965,100.0
446,14012.2152466,1847.2167,100.0
447,14008.6442953,1846.6898,100.0
448,14016.0,1851.17168,100.0
449,14016.3051225,1849.12037,100.0
450,14013.2533333,1848.19629,100.0
451,14016.5365854,1847.45948,100.0
452,14009.9314159,1850.73816,100.0
453,14015.6203091,1852.64644,100.0
454,14016.6255507,1850.72863,100.0
455,14011.2197802,1852.27846,100.0
456,14004.0416667,1856.57091,100.0
457,14002.4923414,1854.83363,100.0
458,13998.8558952,1854.43771,100.0
459,13998.2592593,1852.46053,100.0
460,14008.7152174,1863.95577,100.0
461,14013.2212581,1864.43949,100.0
462,14009.9047619,1863.78141,100.0
463,14013.7386609,1863.59046,100.0
464,14021.1918103,1868.47637,100.0
465,14014.6903226,1871.71284,100.0
466,14016.1266094,1869.96,100.0
467,14017.1391863,1868.08472,100.0
468,14016.3290598,1866.16995,100.0
469,14015.249467,1864.32567,100.0
470,14014.2914894,1862.45684,100.0
471,14019.0233546,1863.3047,100.0
472,14022.5190678,1862.87527,100.0
473,14023.3932347,1861.00193,100.0
474,14016.850211,1864.47613,100.0
475,14014.3810526,1863.28813,100.0
476,14006.7731092,1868.70068,100.0
477,14008.8574423,1867.29466,100.0
478,14014.3221757,1869.15479,100.0
479,14004.4592902,1879.61272,100.0
480,14005.9708333,1877.94517,100.0
481,14010.95842,1879.17178,100.0
482,14020.2925311,1888.35052,100.0
483,14012.2732919,1894.5927,100.0
484,14012.5640496,1892.64525,100.0
485,14008.6762887,1892.62668,100.0
486,14008.4176955,1890.68711,100.0
487,14010.2032854,1889.15511,100.0
488,14012.0102459,1887.63975,100.0
489,14008.7402863,1887.09172,100.0
490,14003.0306122,1889.38856,100.0
491,14008.8431772,1891.84402,100.0
492,14008.5081301,1889.93502,100.0
493,14003.4016227,1891.41186,100.0
494,13998.0323887,1893.2537,100.0
495,14004.5494949,1896.87898,100.0
496,14002.5282258,1895.49937,100.0
497,14003.8430584,1893.81787,100.0
498,14009.0763052,1895.5093,100.0
499,14007.3166333,1894.01616,100.0
500,14003.226,1894.32641,100.0
