simulation,sample_comp_mean,sample_comp_std,correctness,theta_dist
144,2849.66666667,785.63858,100.0,1.42734
145,2856.67586207,787.42986,100.0,1.51602
146,2854.7739726,785.06266,100.0,1.42445
147,2850.59863946,784.01274,100.0,1.49432
148,2848.5,781.77375,100.0,1.42185
149,2845.98657718,779.74569,100.0,1.41474
150,2846.78,777.20254,100.0,1.43353
151,2847.8013245,774.72573,100.0,1.44634
152,2844.89473684,772.99868,100.0,1.42006
153,2842.62745098,770.97531,100.0,1.44095
154,2845.03896104,769.04676,100.0,1.47999
155,2841.2516129,768.00143,100.0,1.50669
156,2834.82692308,769.70328,100.0,1.48034
157,2827.66242038,772.44878,100.0,1.41628
158,2820.39873418,775.36068,100.0,1.44942
159,2823.81761006,774.11237,100.0,1.41422
160,2835.475,785.56471,100.0,1.45503
161,2839.72670807,784.96576,100.0,1.41798
162,2840.60493827,782.61861,100.0,1.4165
163,2840.48466258,780.21575,100.0,1.46987
164,2829.2195122,791.01839,100.0,1.41506
165,2835.42424242,792.61069,100.0,1.41493
166,2843.61445783,797.19214,100.0,1.57849
167,2839.31736527,796.72769,100.0,1.43131
168,2842.38095238,795.33891,100.0,1.43345
169,2834.21301775,800.01822,100.0,1.41462
170,2840.17058824,801.41283,100.0,1.56603
171,2834.22222222,802.82111,100.0,1.42365
172,2830.4127907,802.03243,100.0,1.42
173,2833.13872832,800.50975,100.0,1.47035
174,2824.10344828,807.00439,100.0,1.48232
175,2825.68571429,804.96599,100.0,1.44404
176,2831.77272727,806.70481,100.0,1.51508
177,2837.25988701,807.70981,100.0,1.41564
178,2830.5,810.44322,100.0,1.42041
179,2838.18435754,814.65306,100.0,1.57703
180,2837.29444444,812.47423,100.0,1.6198
181,2838.69060773,810.44321,100.0,1.41612
182,2843.8021978,811.13411,100.0,1.43433
183,2847.94535519,810.84365,100.0,1.42576
184,2851.96195652,810.46072,100.0,1.45437
185,2850.36216216,808.55858,100.0,1.41422
186,2854.51075269,808.35394,100.0,1.41524
187,2867.00534759,824.00192,100.0,1.41447
188,2867.26595745,821.81523,100.0,1.52496
189,2865.84656085,819.86925,100.0,1.46282
190,2868.44736842,818.4902,100.0,1.42571
191,2869.63350785,816.50845,100.0,1.4151
192,2869.76041667,814.38124,100.0,1.57785
193,2872.37305699,813.07504,100.0,1.4159
194,2870.90206186,811.23422,100.0,1.41682
195,2880.57435897,820.28984,100.0,1.42399
196,2882.48979592,818.63168,100.0,1.41433
197,2887.6751269,819.77191,100.0,1.46836
198,2887.83333333,817.70217,100.0,1.41559
199,2894.63819095,821.24629,100.0,1.52059
200,2900.19,822.92584,100.0,1.42315
201,2905.54726368,824.36509,100.0,1.49389
202,2902.9950495,823.11775,100.0,1.48471
203,2899.73891626,822.391,100.0,1.4148
204,2899.19607843,820.40932,100.0,1.5314
205,2893.68292683,822.18533,100.0,1.7671
206,2891.11165049,821.01314,100.0,1.44806
207,2894.36714976,820.35936,100.0,1.49563
208,2891.67307692,819.30236,100.0,1.41496
209,2887.85645933,819.19134,100.0,1.42394
210,2888.74285714,817.33902,100.0,1.54675
