simulation,sample_comp_mean,sample_comp_std,correctness,theta_dist
1,3423.0,0.0,100.0,1.41566
2,2399.5,1023.5,100.0,1.44174
3,2915.33333333,1109.29537,100.0,1.5122
4,2818.75,975.13445,100.0,1.41608
5,2644.4,939.30902,100.0,1.41913
6,2760.5,895.90583,100.0,1.45125
7,2725.28571429,833.92064,100.0,1.41547
8,2603.625,843.86313,100.0,1.46026
9,2694.33333333,835.9463,100.0,1.41856
10,2856.5,930.38049,100.0,1.46745
11,2874.0,888.80747,100.0,1.59074
12,2800.75,884.968,100.0,1.48044
13,2671.07692308,961.6163,100.0,1.41655
14,2763.92857143,985.25838,100.0,1.49838
15,2795.66666667,959.22925,100.0,1.42354
16,2766.4375,935.64329,100.0,1.42203
17,2731.05882353,918.67241,100.0,1.41568
18,2768.11111111,905.76554,100.0,1.50943
19,2863.36842105,969.8262,100.0,1.52166
20,2885.1,950.00405,100.0,1.59687
21,2945.66666667,965.86622,100.0,1.45997
22,2929.68181818,946.49825,100.0,1.42571
23,2932.73913043,925.80462,100.0,1.4442
24,2986.375,942.10809,100.0,1.41471
25,3014.24,933.11304,100.0,1.51053
26,3067.65384615,953.17231,100.0,1.45434
27,3027.51851852,957.48101,100.0,1.42888
28,3023.14285714,940.50255,100.0,1.42395
29,3050.4137931,935.34336,100.0,1.51042
30,2997.66666667,962.49181,100.0,1.42232
31,3036.32258065,970.22436,100.0,1.75608
32,3000.03125,976.08784,100.0,1.67955
33,2984.09090909,965.40528,100.0,1.41885
34,2991.64705882,952.09218,100.0,1.41949
35,3022.22857143,955.18474,100.0,1.44168
36,3033.19444444,944.05658,100.0,1.51125
37,3014.91891892,937.64545,100.0,1.46988
38,3042.02631579,939.80355,100.0,1.42135
39,3029.61538462,930.82595,100.0,1.41547
40,3017.55,922.2003,100.0,1.41518
41,3006.80487805,913.41608,100.0,1.41876
42,3005.64285714,902.50724,100.0,1.42441
43,3010.58139535,892.52527,100.0,1.64113
44,2995.0,888.22087,100.0,1.47966
45,3033.42222222,914.52729,100.0,1.49535
46,3036.32608696,904.74188,100.0,1.42289
47,3038.0,895.13722,100.0,1.41756
48,3055.58333333,893.92878,100.0,1.46326
49,3044.65306122,887.99489,100.0,1.41534
50,3033.06,882.80789,100.0,1.41435
51,3032.76470588,874.11256,100.0,1.41901
52,3043.67307692,869.16493,100.0,1.45654
53,3037.64150943,862.02419,100.0,1.41448
54,3045.46296296,855.90136,100.0,1.43771
55,3034.21818182,852.1008,100.0,1.42044
56,3034.69642857,844.46593,100.0,1.41632
57,3026.43859649,839.3036,100.0,1.50395
58,3022.36206897,832.60579,100.0,1.41483
59,3027.86440678,826.58254,100.0,1.56627
60,3065.35,868.76717,100.0,1.46639
61,3061.1147541,862.24102,100.0,1.55521
62,3040.79032258,869.86569,100.0,1.41448
63,3032.9047619,865.16532,100.0,1.49262
64,3037.265625,859.0772,100.0,1.4233
65,3015.01538462,870.82964,100.0,1.49926
66,3010.33333333,865.03127,100.0,1.50552
67,2998.31343284,864.08698,100.0,1.45106
68,3001.88235294,858.2072,100.0,1.41542
69,2986.66666667,861.15537,100.0,1.5102
70,2981.97142857,855.87123,100.0,1.4926
71,3000.76056338,864.23993,100.0,1.4685
72,2994.45833333,859.85864,100.0,1.43255
73,2979.53424658,863.28741,100.0,1.41578
74,3003.64864865,881.84115,100.0,1.48159
75,3005.05333333,876.02583,100.0,1.41922
76,3005.06578947,870.24342,100.0,1.51698
77,2993.02597403,870.92192,100.0,1.42582
78,2999.48717949,867.17651,100.0,1.4214
79,3010.01265823,866.67033,100.0,1.45722
80,3002.35,863.92539,100.0,1.4152
81,3003.20987654,858.6104,100.0,1.41421
82,3000.36585366,853.7427,100.0,1.41444
83,2995.93975904,849.53008,100.0,1.41568
84,2982.35714286,853.4765,100.0,1.42025
85,2977.35294118,849.67994,100.0,1.41722
86,2978.45348837,844.78643,100.0,1.42281
87,2985.3908046,842.37755,100.0,1.46566
88,2999.72727273,848.185,100.0,1.42096
89,3000.23595506,843.41995,100.0,1.42262
90,2990.72222222,843.50977,100.0,1.63131
91,2993.6043956,839.3078,100.0,1.42729
92,2994.73913043,834.80406,100.0,1.50417
93,3003.11827957,834.18441,100.0,1.41629
94,2999.06382979,830.65613,100.0,1.4454
95,2996.25263158,826.7221,100.0,1.41471
96,3015.17708333,842.83615,100.0,1.51204
97,3003.73195876,845.9459,100.0,1.5407
98,2999.17346939,842.81541,100.0,1.45968
99,3000.48484848,838.64845,100.0,1.61864
100,2994.42,836.62379,100.0,1.4698
101,2995.04950495,832.49558,100.0,1.59719
102,2997.47058824,828.76192,100.0,1.5094
103,2996.66990291,824.76864,100.0,1.498
104,3003.70192308,823.89064,100.0,1.48477
105,3012.07619048,824.39336,100.0,1.42956
106,3014.5,820.87132,100.0,1.47074
107,3010.31775701,818.16032,100.0,1.44773
108,3007.55555556,814.86482,100.0,1.4213
109,3009.6146789,811.40052,100.0,1.5475
110,3017.81818182,812.23213,100.0,1.55122
111,3021.36036036,809.41817,100.0,1.43115
112,3017.90178571,806.62005,100.0,1.41593
113,3022.22123894,804.34304,100.0,1.55283
114,3012.54385965,807.38789,100.0,1.42322
115,3008.16521739,805.22817,100.0,1.42225
116,3012.11206897,802.86626,100.0,1.41708
117,3024.68376068,810.81341,100.0,1.42723
118,3019.49152542,809.3215,100.0,1.41434
119,3021.23529412,806.13639,100.0,1.4157
120,3026.19166667,804.58916,100.0,1.54599
121,3026.12396694,801.25786,100.0,1.41545
122,3020.67213115,800.21758,100.0,1.41755
123,3026.98373984,800.00133,100.0,1.42133
124,3032.73387097,799.31702,100.0,1.41624
125,3041.424,801.97301,100.0,1.43809
126,3033.32539683,803.89967,100.0,1.48968
127,3039.26771654,803.50188,100.0,1.52775
128,3040.0078125,800.4005,100.0,1.42072
129,3036.13178295,798.4972,100.0,1.43421
