simulation,sample_comp_mean,sample_comp_std,correctness,theta_dist
56,4062.98214286,1186.85228,100.0,1.47602
57,4075.9122807,1180.36786,100.0,1.41983
58,4088.01724138,1173.71148,100.0,1.5244
59,4074.47457627,1168.28375,100.0,1.44916
60,4072.36666667,1158.62029,100.0,1.41858
61,4072.16393443,1149.08523,100.0,1.55102
62,4087.16129032,1145.7837,100.0,1.41955
63,4079.66666667,1138.18469,100.0,1.44138
64,4075.90625,1129.65199,100.0,1.42977
65,4043.81538462,1149.95209,100.0,1.48532
66,4098.48484848,1223.36518,100.0,1.42964
67,4077.79104478,1225.7847,100.0,1.48235
68,4074.89705882,1216.96876,100.0,1.4224
69,4076.34782609,1208.1772,100.0,1.45845
70,4051.44285714,1217.22519,100.0,1.46052
71,4032.11267606,1219.39532,100.0,1.47024
72,4040.23611111,1212.83079,100.0,1.41489
73,4058.04109589,1213.93313,100.0,1.42052
74,4077.28378378,1216.8608,100.0,1.41578
75,4077.54666667,1208.72329,100.0,1.45297
76,4096.69736842,1212.14452,100.0,1.4322
77,4103.94805195,1205.90551,100.0,1.4179
78,4082.11538462,1213.37036,100.0,1.52511
79,4074.35443038,1207.61313,100.0,1.44062
80,4064.4375,1203.27455,100.0,1.43217
81,4058.61728395,1196.95643,100.0,1.42033
82,4051.34146341,1191.43638,100.0,1.46038
83,4077.6746988,1208.00662,100.0,1.43286
84,4093.22619048,1209.1241,100.0,1.42566
85,4086.85882353,1203.40639,100.0,1.45053
86,4082.8372093,1196.96378,100.0,1.43775
87,4113.35632184,1223.25632,100.0,1.42531
88,4119.30681818,1217.55185,100.0,1.42458
89,4104.08988764,1219.07867,100.0,1.41618
90,4116.64444444,1218.05907,100.0,1.41525
91,4126.41758242,1214.891,100.0,1.42748
92,4156.34782609,1241.54608,100.0,1.42508
93,4161.15053763,1235.712,100.0,1.41465
94,4158.62765957,1229.36226,100.0,1.52739
95,4166.11578947,1225.028,100.0,1.4449
96,4177.90625,1224.0375,100.0,1.42333
97,4171.67010309,1219.24367,100.0,1.45511
98,4188.32653061,1224.04965,100.0,1.42093
99,4187.04040404,1217.91844,100.0,1.44776
100,4207.02,1228.01112,100.0,1.41592
101,4219.4950495,1228.26837,100.0,1.42188
102,4222.56862745,1222.62288,100.0,1.43492
103,4239.31067961,1228.3665,100.0,1.42808
104,4230.72115385,1225.55093,100.0,1.47885
105,4215.6,1229.41046,100.0,1.44296
106,4223.31132075,1226.14636,100.0,1.41817
107,4221.40186916,1220.56158,100.0,1.46318
108,4237.40740741,1226.12698,100.0,1.41876
109,4235.6146789,1220.63177,100.0,1.43373
110,4238.67272727,1215.49016,100.0,1.41845
111,4238.46846847,1210.00449,100.0,1.41425
112,4239.96428571,1204.69365,100.0,1.45657
113,4223.68141593,1211.66758,100.0,1.47293
114,4227.34210526,1206.96901,100.0,1.4322
115,4218.70434783,1205.24364,100.0,1.4436
116,4209.93103448,1203.71981,100.0,1.46327
117,4208.35897436,1198.68425,100.0,1.42002
118,4210.91525424,1193.9145,100.0,1.42179
119,4222.94957983,1196.053,100.0,1.41738
120,4218.31666667,1192.13077,100.0,1.58934
