,Epilepsy
PSMB1,-0.04008579986652374
ATP2A2,0.017208390396086393
PELI1,0.011308837749121867
RTN4,-0.014211767703338447
TARS,-0.010790580264684758
RPA3,-0.07982342423179246
EXTL3,0.012836106810632887
SLIRP,-0.010568289992096414
VPS36,0.015144383797811526
SLC9A3R1,0.029128318153058195
GALNT2,0.011713630869423676
HBA-DNAJB1,0.01497019239019341
ZDHHC14,0.02672361348436561
SOCS5,0.01941162315630801
PLP1,-0.017926970579718468
STARD4,0.019345224846468945
RETSAT,-0.011404247969252448
ATG4B,0.010623647885773581
WIPI2,0.01772065093470922
NECAP1,0.015019571648913706
NOXO1,0.01672063617839008
OLFM1,0.014593563203490924
RFC1,0.011576812951003126
FAM20C,0.014361352997434802
MMP14,-0.02522199981175318
ACLY,0.03867585161350168
RFTN1,0.030540731028689278
SLC29A4,0.020836097132974858
MMADHC,-0.021611923317069494
FOXB2,0.01093100605424589
HOXB4,-0.016730300297692617
CLMN,0.013219362490103298
ANXA3,-0.056134956786577025
DCTD,-0.01187431158106161
TNFRSF1A,-0.014735618886175804
CS,0.010423519528884264
CLDN5,-0.021030319263754226
BCL2L13,0.018761499394837924
CPNE8,-0.01239727833177385
GPX1,-0.03805878749013149
ARAP1,-0.01165242600794601
LY6H,0.02251571398679768
ARFGAP2,0.046606163490038724
TBK1,0.015902156327044264
NELL2,0.019128119571250067
WDR17,0.011170468906608272
USP9Y,0.011098993179948245
NAE1,-0.011687166386929437
ZFP39,0.017612159144267125
FLOT1,-0.011011102822292609
WNK1,-0.014003931125733653
CNOT2,0.013375687744545239
FBXW4,-0.015002316726862773
PPM1N,0.013349635869584122
CTNNA2,-0.010417083216780186
LOR,0.03648952518980192
CACNA1G,0.023092510199526607
ATL3,0.010390342525077954
FADS2B,0.012151977531302188
ARL6IP5,-0.017684745017402876
ZPR1,0.020543640560212593
PPP6C,0.014391368513154505
IFT57,-0.015208206062291806
ADRA2A,0.0191657170138348
SLCO1C1,-0.04830728137905808
NDUFB6,-0.02044833259776827
EPB41L3,-0.014626907049190247
SCAMP5,0.010696380806851273
CLDN12,0.01813928956241445
SUPT6,0.03055850336911584
SPACA7,0.012273864650047333
GPR151,0.025478975849934464
ACP6,0.01619759092534162
KANK1,-0.014619084464645975
FPR2,0.012527825200623942
PSMB9,-0.02467008061444849
RHOT1,0.01789701278901415
TRPC7,0.028795380241795815
MYPOP,0.022156095833854667
BAHCC1,-0.01775351013983948
OLFR347,-0.01122588012509105
EGFLAM,0.011597485557406325
CDKL2,0.016068525116956795
SGTA,0.01885008594365389
RYR2,0.01738908006212805
DOK1,-0.01202964166688459
RAB6A,-0.010849259523119291
GTF2IRD2,0.012828536226435944
MACROH2A1,0.010756152089580865
WDR45B,-0.022227126495334627
CNPY2,-0.018494979582925807
OLFR17,-0.011366007093968788
MPV17,-0.029483345958810785
POF1B,-0.015084634784490108
PHOX2A,-0.02479392231530263
ZFAND6,-0.015182725908276355
LCE1H,0.01615297710484402
NRD1,-0.015420111202339956
ATP6V0B,-0.013177957293264342
OLFR818,-0.012506023198158965
ACOT2,0.013151470680013516
PEX2,-0.013074999395600237
NOX1,-0.013679389947777626
MATR3,-0.010948551873538447
ARHGAP17,-0.010541975669318665
CELSR2,0.030387437254768272
FITM1,0.01077878496559912
BLOC1S6,0.015163901726156597
DMRTA2,-0.014770930696110383
METTL3,0.01919749087737468
PLEKHA1,-0.01522053241095694
MANBA,-0.011429701284961251
PCGF5,-0.01645880434054851
CAMKV,0.033188355599642214
CAVIN3,-0.024479972672483218
GRAMD4,-0.0131128935520151
CELF4,0.03633853710548764
VIP,0.013035708727431915
GTF3C1,0.03540741879749089
CEP55,0.01654192777557461
GRIK1,-0.011283705385860845
PLEKHA4,0.03980175022055339
PHEX,0.010317659408041425
IL11,-0.04721046305111237
PLAGL2,-0.015201322826208126
DNER,0.045957913485471076
SSH1,-0.015020336868976839
GNG4,0.024254792430873136
NAA60,-0.018418714641109734
NUP50,0.0185230567743748
GALC,-0.012385984049958366
AP3S2,0.02274194953038105
OCRL,0.027645670408908408
ADAMTS13,0.012241267899845058
SLC38A2,-0.05266399953908711
AK3,-0.011941564840985285
NUDT13,-0.011039117089811562
GJA1,0.02565720574805815
OLFR703,0.010486978037594135
HDGF,-0.013025954725582588
T,0.01107963019257041
PNCK,0.012317735739180704
SYT3,0.012671320729205283
SEC61A2,0.019896032682953275
ADORA2B,0.02185656555712212
SEL1L,0.024991935366732436
EFNA1,-0.013630053677257096
IQSCHFP,-0.014973839610071612
WASHC3,-0.01996147414527801
DACH2,0.015048293635812756
ZFP688,0.011859775887791852
CHRNA3,0.017550341850079965
CRMP1,0.053214868249473676
RFLNA,-0.013096094084033096
TBRG1,0.01442429641584383
SRPRB,0.10188319610681007
KCNH1,-0.017190230800883017
DLGAP5,-0.010914048792413868
TMEM41A,0.014375032096977736
CST7,-0.04819185197349567
AP1B1,0.02034385161534545
APBA2,0.03686590377754291
H2-DMB1,-0.024172241450465988
ERC2,0.010550972750058299
FBXO21,0.022567904866555067
ADSSL1,-0.02621296698499779
OTUD7A,0.02694842543081439
IFI205,0.010891791345364514
SLC6A15,-0.014281347351450842
INSIG1,0.016399679188714437
CNTN1,0.024330188916709905
DCLK3,0.02276462221787681
TMEM94,0.014819108094625392
B3GALT5,0.0187390571232288
4932438H23RIK,0.012580596606837255
NKX6-SGPL1,-0.020895263658315223
NXT2,-0.012622948993885752
ABHD1,0.010585394228895732
GPHB5,-0.010960476440621248
6820408C15RIK,0.013913998542470501
PRKCD,0.03599309137094313
ICA1,0.014820749028061464
NRCAM,0.013064909079884135
AHCYL1,-0.01252756335646894
NT5C3B,-0.010424525474631909
NOP56,-0.017654126236932712
TAF7L,0.011477756702628501
SH3BP5,0.01359478483843194
WDR70,-0.024890772739368114
ZCCHC17,-0.012968671259988818
GNGT2,-0.03786426143399737
PPP1CA,-0.03023267418622089
LEFTY1,-0.018195781790514332
MTMR2,0.012300005281656617
PRSS23,0.019927134925157797
CIT,-0.01598761530601062
PPP4R4,0.015756214764420604
CACNA1H,-0.013617249931353059
LYPD11,-0.016818830036819894
CLPS,0.015845948141380618
PUS7,-0.010974101563054853
AI593442,0.02626756287533568
GRHL1,0.032931273834367066
SASH1,-0.013476585242920796
CGAS,-0.010481207873841611
KLRA17,0.011791367856349377
SYT12,0.016357152037205933
KDM4B,0.010805949166049973
PICK1,0.013218300618311876
MRPS6,-0.022316657220363505
SLC35B2,-0.03921073049523547
SERPINA3N,-0.031901336994947994
RELB,-0.021002788821868446
ELP3,0.021729950659975378
OLFR642,0.012213172826153348
HMGXB3,0.06841839054619425
ZFP786,-0.015121628940588673
SPATS1,0.013315168927950665
ANKRD13B,-0.0258434058090587
OGT,0.011293927941466931
SPTLC3,-0.010542084355847348
SETD1A,0.011379329812967279
WNT16,-0.020804084647213717
APOA2,-0.021114560401472464
ADPRHL1,0.017791208350070992
ADM,-0.014164405791167737
LFNG,0.013125331292798668
CCDC43,0.017432553278598342
SMIM12,-0.011447197404175534
SMOX,-0.028404097101322367
CCT3,-0.012726971652991356
LMCD1,-0.013215974950302248
SUPT4A,-0.021799348358305763
SELENOP,-0.023369832553197894
CASP1,-0.036954625941158434
FAM20B,-0.053630520147118735
POLE3,-0.016770776213279028
H2-M10.HES1,-0.011011495006292582
CHORDC1,0.023025744337073797
HMGN3,0.03356349063290475
PLPP3,-0.014223374914721703
RASAL1,0.027178591769897436
ASS1,-0.011172876408299738
UBE2Q1,0.029837641769511668
ZFP36L1,-0.01832330567553791
SNRPN,0.01166693055019953
LIX1,-0.01153663339031201
LIMS2,0.017935363180781
PURB,-0.011816980728185355
EMP3,-0.030362158789560802
LYPLAL1,-0.014668466857436675
CCDC51,-0.014177001624342447
ZBTB7A,-0.06531112081222774
IRS1,0.010502429691609555
SIDT1,0.030419668212964678
GFM1,0.020833235604147394
YAP1,-0.021165462131933127
PLXDC1,0.033179850108580655
NDUFAF1,0.01954755506825112
PTGDS,-0.03501677255418872
OLFR1121,-0.011466351205997767
ABAT,0.020036701503703323
MAT2A,-0.010334878190769005
MAT2B,-0.02658667495340876
BC005624,0.011956307304339348
NRDE2,0.043417956496764464
ASPDH,0.021575360204086715
GNS,0.017582830829467672
TNFRSF25,-0.01648718830268317
METTL14,-0.013970151558648555
NSMCE1,-0.022440033120082085
SLC6A7,0.02616474647732443
4930447C04RIK,0.013213628473819424
ERI1,-0.012347248120413611
STAM,0.011551105515813273
LYPD2,-0.010419540694527798
TFPI,0.013020596844106747
GRIA1,0.015138773919594086
GGA1,0.013595963847936527
DPM3,-0.013826893713480316
LETM1,0.017091620249151524
CRTC3,-0.012723153044595786
RAB7,0.023735128365736567
ECRG4,-0.01139894401577264
MZT1,0.030729839092049575
MOV10,-0.011837898448775752
BC017158,-0.014229718896288879
SCGB1B27,-0.01800266451132822
TPD52L1,-0.021321790353850546
PEX11A,-0.012747719248274036
TMEM234,-0.010616655925534273
UXT,-0.02979795592221652
PRPF40B,-0.019173994148622482
COX14,-0.024959077433078337
PDRG1,-0.018999459636769973
GRK5,0.0161192192989811
RAP2C,0.01892059752625108
LARGE1,0.051836035221466924
COPS5,-0.01267389613560766
CTNNBL1,-0.014589627580999597
SORL1,0.052272834854665245
CYLD,0.035927938031052084
RPL7L1,-0.025024872920575217
MKX,0.012277275985763997
ZFP28,0.01133493579897498
TNFAIP8L2,-0.012207149957147152
WBP2,0.016658423459255473
DDX24,0.022792240230146765
ASCC1,0.016120616148840593
CAR13,-0.01807531638118102
OLFR732,0.010751670787829447
SELENOF,-0.037053775731533074
DBNDD2,-0.017977431335733124
GEMIN7,-0.025336665308517265
PPP2R5D,0.02275064995748914
ATPIF1,-0.011904390548109297
DPYSL3,-0.015572876403640917
BUD23,0.011378013117805105
MAST1,0.015114213334807046
DNMT3L,0.016630483227721694
NDRG1,-0.010634212987698078
CLCNKA,-0.012013008786478449
IL10RB,-0.012600761427484668
SERPINB6A,-0.033734751959631847
GJB6,0.0114089169048126
ATP13A1,0.010935856390869332
EIF2AK2,-0.016776863607967454
SH3D21,0.018494257288509
OGFR,0.03093023702558137
BCL9L,-0.013037291288084661
ELOVL4,0.05761945464210194
REEP3,-0.02106262942892177
HMBS,-0.010409199581406008
ANAPC10,-0.011710432321127938
RAPGEFL1,0.11547546990902433
NUP43,-0.026791526140555362
TPBG,0.01706683392248339
MIEN1,-0.016006506118936906
TPD52L2,-0.015298880475826934
PRORSD1,-0.030627059376855077
WSB1,-0.03247976422813005
HAUS1,-0.01759275938345928
KPNA1,0.022226276188656437
KRT90,-0.02234977273132512
LIAS,-0.013483574026706587
RTN2,-0.023969864529298862
1700037C18RIK,-0.013266861548383703
ZFHX3,-0.01765504373950329
PPIA,-0.010988748865059841
TAC1,0.04646460208782551
SPOCK2,0.022580357344237884
AFF4,0.011735333109156866
TBC1D9B,-0.0127752235391566
VSTM2B,0.04267773634737471
SLC22A12,-0.01476322500550223
SH3GL2,0.04430294223837989
KLF7,-0.027173387493445614
CNTRL,-0.015171698172645904
CYP4V3,-0.024132043682707955
WRAP53,-0.014646696206224056
KLK7,0.017715374804377338
PCNX2,0.016820596150519597
BHLHB9,0.02321613561883459
NXPH2,0.016990834203477627
OLFR1095,-0.01466336427333922
EVI2A,-0.0372506410595072
NDNF,-0.015427799746488129
CYTIP,0.02059566912092011
PHF5A,-0.03059438095631447
ALKBH7,-0.03248351085586342
SLC10A4,-0.024407842885286163
GATAD2B,-0.011886170375869726
SRPK2,0.02294777535101015
SNRPC,-0.017511281424329984
TRIM39,-0.010536522929253013
ABHD2,0.013749652533078492
FBXO31,0.012945362665963096
SYNJ2BP,-0.014202790425458892
LYZ2,-0.09194606971986921
ANKRD24,-0.018561639015901823
FOXJ2,0.015434545378422785
SELENOW,-0.022232753147452523
PFKM,-0.01336108003842543
HECTD2,0.018986650769242493
GPAT4,0.027042045434617988
DDX39B,-0.011510261565482672
TBX1,-0.016935535257722727
ERLEC1,-0.01229190493922508
USP53,0.013311037864149
C1QTNF4,0.011393786606961316
ITFG2,-0.01937590450704873
MAL2,0.011615942915266159
DGUOK,-0.01471608232700192
CELF2,0.015362636035269009
OLFR702,-0.012186716113748169
GTF2H2,-0.012004610653397632
AFG3L1,-0.01727439310975595
CNIH2,-0.014045868455240638
VXN,0.042536420096053636
MRAS,0.021110292767254353
POLR1C,-0.016617112978557353
LMAN2,0.019171119944124505
CBLN1,0.07839468283082345
CCK,0.030773388016897014
ACAT2,0.015467144643579608
INSC,0.010307568552710873
WASF1,0.02666188175148602
4933411G06RIK,-0.010472426539302929
ALDH3A1,0.03935172713085452
HS3ST1,0.03356521094927666
BRINP2,0.04370321746972716
SELENOI,0.01756539753115341
ARL6IP1,0.012175991867709915
KCNJ8,-0.012335878278248166
HES5,0.014108964986301849
ZFP954,-0.015905054756136575
TSHZ3,-0.015840177696956354
AACS,0.028771248507669506
CCS,-0.021265247871362535
PCDHB3,0.0159960511306547
SMARCA1,0.02677065794287423
USP5,0.014657193763324047
PCOLCE,0.012320693555149016
BBS2,0.021310409310736172
ANKRD39,-0.021260125067050956
NCKAP1L,-0.02830405106984035
RPS20,-0.019946108682410767
CCL3,-0.028473457739200507
BOP1,0.02217218406824308
PFKFB2,0.012510415951781356
SIRT7,-0.014298227267551129
PIP5K1A,-0.013904962376174912
ADORA1,-0.028224316078872567
FAM192A,0.015219643989147588
SENP6,0.010447370518709656
SNX2,-0.015551399557387708
FSD1,0.016794989178305006
PRRC2A,-0.01717472585717899
WARS,0.017230037669295
LAPTM4A,-0.03106119726279834
GAA,0.027409497281128813
AMER2,0.010756060325299119
KDM1A,0.016316089028783568
ASL,-0.014732432127116736
TNNI3K,-0.014768048184251117
SOX21,0.016095050325876225
FZR1,0.01072085251201013
PPCDC,-0.01401662790039454
DUS4L,-0.019991885819101864
MDK,-0.011484211870348543
YPEL4,-0.013711599750784226
CLCF1,-0.010647961013588694
GSTO1,-0.018188145946142417
BMP2K,0.015054898965197117
NR4A2,0.020907290865552947
CSF1,-0.013339488441375658
GPC5,-0.0169576797241831
PTPRE,-0.028296084803313082
PXYLP1,0.023413726080278648
SPRN,0.03730076106518399
CADM3,0.010803223420171355
MS4A6B,0.011390408299378006
ATP5D,0.013335166301911174
MRPL37,0.01085850248576713
MRPS12,-0.03608759697699862
ECH1,-0.03280536236615696
NOL4,0.01128490544921228
LY6C1,0.04624812009731615
GPR61,-0.011711387655377156
GDPD5,0.02926387117383463
MBNL2,0.01769109037105654
ILF3,0.017099890356358543
FBN2,0.01724257515713383
DHRS7B,-0.0123111437527484
CPNE9,-0.028782831805242475
HSF1,0.01115919572996971
ATP9A,0.017010784348850654
DYNC1LI1,0.018675773583617623
CHST1,0.041947923721835964
LY6A,-0.01062087859770526
NOCT,0.028714775561663235
MTSS1,-0.014893376163172151
RREB1,-0.01410475541681577
CDR2,-0.013821638168230647
PINK1,-0.02547322666874016
POLR3A,0.020423908700935762
PIGYL,-0.012388857423683524
VCP,0.033262514138639156
TPRGL,-0.0215282331756753
SH3BP2,-0.014674499348412856
OAZ1,-0.031012278814525212
CYBC1,-0.022582600104027805
LOXL1,-0.021106269139345726
NSMCE2,-0.01883433581545353
UBTF,0.021726468104038492
SPC25,-0.014758636535316002
ACADM,-0.013538309466352117
HRH3,0.013747106823709256
VSTM5,-0.010354559126195352
L3MBTL2,0.02017333091728278
SAT1,-0.046219738878847026
HMGCL,-0.021155324959167263
LUZP2,0.017650099373614756
DNTTIP1,0.020115918911030782
DUS3L,0.014486997547374947
FLYWCH2,-0.01782974672788853
PRL8A9,-0.014148623535285572
COLGALT1,0.01418658893404964
AK4,0.02374212574514406
CLCN2,-0.013245560116885642
SLC6A12,-0.02399150320619319
DDAH1,-0.025697260064270457
RPRD1B,0.014772891366072032
THRSP,0.01214459529061039
EIF2S2,-0.012138324678979696
SLC30A9,-0.010437459292918646
FAM83G,-0.01421743785864189
H4C11,-0.0218652636384477
SPATA7,0.012899168923239281
MAP11,0.019104691553483925
MED11,-0.023519800829965087
KRTAP1-MSRB1,-0.013372380549744508
FGF13,-0.015312481431447176
LEPROTL1,0.01705425340920134
BLVRA,-0.015272053502501028
SSU72,-0.014974334085617741
G0S2,-0.023750100561520094
COQ5,0.035524483924588485
OPN5,0.013082770243633562
RUNDC1,0.020080113782429358
RAD50,0.01250988704012598
FKBP4,0.01507431813754618
GATB,-0.01868517280048274
CRISPLD2,-0.020067347522928835
ESM1,0.01159812185744716
APOBEC1,-0.015173724844682183
CHAF1A,-0.012000517464616209
DLGAP3,-0.014638587450581038
A430005L14RIK,-0.011441997174790216
RFNG,-0.015194501689759944
B4GAT1,0.013673828453401309
CNPY1,-0.010990697638541774
LDHA,0.014523902586063328
ETV3,0.013318756215437943
CCDC88A,0.018231020678336984
ALDH6A1,-0.014621250677765752
CSE1L,0.021179814853333267
ATM,0.010686765421027707
IFNGR2,0.011225419292888176
NECAB1,0.0400070741678918
PEX11B,0.011733063481821139
KCNK6,-0.014466403050895742
AARS,0.013815917459896097
MCMBP,0.01858168055430239
VPS53,0.03251629170580204
ADH1,0.012198050051009523
TAMM41,0.015494694086680449
ZFP131,-0.012633421359277775
AHNAK,-0.018319934820494457
ACACA,0.06440857846735595
EIF3I,-0.026132359319374177
CADPS,0.017436409072911184
SIDT2,0.022786876122848652
ATAT1,0.03374077183960112
MRPS35,-0.011843651607992913
RCAN1,-0.02363228311350186
GPLD1,0.014978835103586555
RBM48,0.015094135723314275
CDK5R1,0.039148913887472866
CCDC117,0.020792453530851972
EMCN,0.012007782839479703
COL6A1,-0.019007565868379345
TMEM176B,-0.021523710923567495
FEN1,0.017244864777842556
PABPC1,-0.018417546163598978
MIA2,0.012350670343265223
MYO1H,0.010303447274164653
MOG,-0.012410608061363439
PYY,0.010646252949742053
IRGM2,-0.014610544250328561
ABHD18,0.01728767290180642
CD276,0.01178368854482799
SMIM26,-0.02291911290676344
CCT8,0.01095463398965016
DUSP11,0.016483645035377352
IL33,-0.020284078893283104
H2-ZFP106,-0.011303765706128349
VPS25,-0.018669672746547884
PCDH1,0.011987257902680024
SFT2D2,-0.01713761936912244
D16ERTD472E,-0.023146516887911736
ASPHD1,0.011888745955157655
GOLGA3,0.030283527353662305
NKX2-MRPL30,-0.022096210984710807
SRP9,-0.014492476126507753
LIN7B,0.01258628697929879
PLK2,0.03542086037791227
HSD3B7,-0.0443151535334474
UBC,0.03928069972819426
ACTB,0.02103220215038653
WBP1L,0.01204657008237266
USP37,0.013649654521178146
UGGT1,0.03115568611577671
ZBTB8B,0.016173454405673925
VCL,0.013907863245160718
TUFT1,0.017191951800773923
TRP53BP2,-0.010655034129538294
TRPM5,-0.010410879611908059
TUBG1,0.022330477662380287
NAA15,0.01829568174654939
TPP2,0.017566600233375345
STX12,0.012784250782791055
TSX,0.010748061327738987
SAE1,0.012521489915960828
ZFP113,0.011650860163169251
TNFRSF12A,-0.035730643076490175
VAMP2,0.014323791211631465
TNRC6A,0.01916542487435091
PHLDA2,-0.01264305933412855
UBE3B,0.022283461758264424
WDR5,0.012111396439538553
MEGF6,0.011860791805891877
SPATA24,-0.02999193039802085
TREM1,-0.013812640052281467
UBA1,0.03195461155073026
PDLIM7,-0.015173922905737455
VMN1R10,-0.011029407461086979
EEF2K,-0.010890559501444838
XBP1,0.034209247561740846
VMN1R-TRIB2,0.04079279899726343
UGT2A1,-0.016726454160043692
UQCRC2,-0.024356615363138278
TMEM14C,-0.01270172553727088
VAPB,-0.01734263127608822
TMEM19,0.017601966231679297
UBE3C,0.017969847878582572
TRPM2,0.02055386538149667
VSNL1,0.01812930805772946
TRAF3,-0.026042051301445112
SND1,0.016710334210885296
RTL3,0.01188376883259303
VPS39,0.014206764140957428
ZBTB7B,0.011794356903663705
TOMM34,0.014486881888962886
ZFP286,-0.016557028341656486
TTR,0.05902118907505459
ZFPM1,-0.015623280691868727
ZBTB18,0.017745493576865175
VPS29,-0.025711516729575928
JUP,0.013051703571623663
TTC9,0.01236725359953482
ZFP68,-0.015906574947410115
VEGFB,-0.01570781233436037
VIM,-0.02708102466531943
VPS54,0.010457157952874007
TXNRD3,-0.025163808920138916
ABHD11,-0.013413278401417789
UROD,-0.015098151602029286
AP3M1,0.018437200151600233
WBP1,-0.011722403422358193
ZCCHC8,0.019257134312540926
ZFP148,0.024251930597288432
MAPK8,0.0222423997603341
UBASH3A,-0.01464436799238613
TRP53INP2,-0.03327128262282177
UPP2,-0.010486048900381188
WDR1,-0.011413795654118812
TPH2,-0.01041569922889728
UBE2M,-0.01275945445809353
TUFM,0.013351423451083023
TRAP1A,0.010401901394863718
UNC119,-0.010844292743352007
WFDC1,-0.013572685746252021
RASL10B,-0.029276940523296265
TNNT3,0.011122831710385736
ZFP54,0.013507423948971743
BICD2,0.010704713835093327
UPF2,0.021311912950222854
USP3,-0.01033303196271139
WT1,-0.010532658757568975
TMEM47,-0.011060631692750563
TMPO,-0.016772362026590572
ZDHHC9,0.01173840536212929
PIK3R1,-0.017068898627898066
VPS18,0.0226805157563735
NELFA,0.024335818114700564
NME8,0.014400324499635539
TRAPPC5,0.014523814642628242
OCA2,0.013121842482135082
WDR11,0.012044017411826103
FAM78B,0.013649513409630594
TNFRSF26,-0.011249494189677394
VMN1R82,-0.0112516468339254
UBQLN1,-0.010666791160423654
SGMS1,0.012610213324030188
TNNI2,0.01423039266922448
TNFRSF13C,-0.011678803249069024
TPM2,-0.018143044584709604
TNFSF18,-0.01295881358080465
TRO,0.024027926760335598
VEGFA,0.01885562268402492
TUBB2A,0.011457911713972119
TRF,-0.030065565001031833
VEGFC,-0.010824462599805818
CCN5,-0.01676166257640698
EIF3E,0.012494796273259256
ZFP90,0.011297748489436328
ITPRID2,-0.022114089804459485
VMN1R33,0.011178685400631268
SPRED1,-0.018001578085410436
YWHAB,0.022648926591434446
VGLL4,-0.025496979834805703
ZEB1,-0.016996521980672776
UACA,-0.012023462971266403
ZRANB3,0.025349592903905004
ZSWIM5,0.010299828893188104
BPIFB1,0.010752799612937231
ERP44,-0.014584850824844795
USP21,-0.013716668245204967
CD40,0.01132286921070576
DCAF12L1,0.015310871580668173
VKORC1,-0.021985555109549346
TTF1,0.01529893861747802
TOMM7,-0.02329615438495291
PTPRD,0.011416468150088269
TPR,0.012410054352726956
TNNC1,-0.043258212765168835
TRAM2,-0.01530671394788621
ZBTB43,0.01497001832956495
HSP90B1,0.025572339439561418
TNFSF11,0.012666147778872787
CADM1,0.024370306473049462
TRP53INP1,-0.010982917509819702
VMN1R187,-0.013177036715245885
VMN1R237,-0.010991411049592963
ZFP35,-0.028759357752727487
ZFP629,-0.01457144951301177
TOMM40,-0.01201892317384434
TREX1,-0.03346067327128102
WSB2,-0.016834414630967805
TUBGCP2,-0.02305563494944131
WNT4,0.02384197294580226
VMN1R71,0.012955851826607237
UQCRH,-0.02530011311550303
TNFRSF11B,-0.03862639538006599
CUL5,0.013803105730306006
XRN1,-0.011185874736115554
TPM4,-0.017902946590968027
ZC3HAV1,-0.011331103732080329
CCAR1,0.02137378689629186
VAMP4,0.013106072898058228
PRMT9,-0.01200562529983836
UVRAG,0.01564246781549364
TUBA4A,0.021674071463826928
TRPV6,0.013101325629578954
GRB10,0.03679231492614921
NDUFAF3,0.011068386547654834
TOR2A,-0.017114380359316155
TRIOBP,-0.017515766582973907
ZDHHC12,0.011333527282509427
ZFP369,0.01414694749904651
TRHR,0.014931321548791097
TUSC2,-0.012960062943888871
VMN1R206,-0.01669375025261197
UNC5B,-0.013336101919952768
ZBTB9,0.02226049061758452
RPAIN,-0.02755355998515081
CYBRD1,0.012754147200638678
LRRC52,0.010869486446504484
GM1604B,0.02036491711549546
ZFP948,0.013741473630052828
FBXW15,-0.010541410174377524
OSM,0.011085233775211404
ATP5L,-0.011428919450064681
GAPDH-PS15,0.013190974476836322
IFITM10,-0.014017717931314443
IMPDH2-PS,-0.013562107043652006
GRINA,0.01465207704113479
RAB14,0.0233471164034071
CHMP7,0.02384927246450302
RNF113A1,0.01258004297727426
PGAM2,0.06042786701107773
THAP11,0.017113598257505167
LHB,0.010866750947883681
H2BC1,-0.013618723205470964
ADAP2,-0.011043108370975574
MRRF,-0.011078665713048013
ENTPD4B,0.02071514744051836
POU6F1,-0.01835390809490187
GM3448,-0.013519627814360469
PLTP,0.010755909951174347
DARS,-0.02914851043081761
CPEB3,-0.01291081729012022
UBXN1,-0.02119064784372316
PPP4R3A,-0.013899787442171095
EDNRB,-0.017686085568008072
TMEM51,-0.03341353561415796
CNN3,0.025760712923976036
STAT3,-0.03470932046602301
TBRG4,-0.012265389517187074
HAPLN4,0.01791193840049456
MRPL55,0.012295101252998177
SPOCK1,0.03202394332265977
H2-CYB561A3,-0.012111003990640707
STMN4,0.015873892291981172
SUB1,-0.03224506791449968
PLAUR,-0.012804760072427432
AK8,0.012264592880102516
PIGL,0.0348966293358646
FMO4,-0.011589611325641565
SMPX,0.011473017699208403
TAX1BP1,0.026107148201982306
PTPRB,-0.015375714516607812
PSTK,-0.01194524071998693
IFT20,-0.038380174291809704
PIGP,-0.027935991610031987
CDH13,0.03809361057353218
ANKRD49,-0.034675941621286455
NFKB1,-0.01798159357333545
PGLYRP1,-0.018639125537377357
PPP1R9B,-0.016984484375151904
RHOG,-0.01369063676871091
PIGX,-0.012785859953851755
MAP3K3,-0.026443100445048495
OLFR263,0.011299052472197226
MGLL,-0.017991442393746424
SCG5,-0.06403652296845724
MYCT1,0.014542148354945996
FBXL22,-0.011723846113452582
PKD2L2,0.011863305311969238
GM14461,0.01206307626045081
TMPRSS15,0.011801312739186007
DPPA4,0.012503591987992425
SMIM7,-0.029901212826133283
GOT2,0.016544513496439185
