,hippocampus_pilocarpine_vehicle_rep1,hippocampus_pilocarpine_vehicle_rep2,hippocampus_pilocarpine_vehicle_rep3,hippocampus_pilocarpine_vehicle_rep4,hippocampus_pilocarpine_vehicle_rep5,hippocampus_pilocarpine_vehicle_rep6,hippocampus_pilocarpine_vehicle_rep7,hippocampus_pilocarpine_vehicle_rep8,hippocampus_pilocarpine_vehicle_rep9,hippocampus_pilocarpine_vehicle_rep10,hippocampus_pilocarpine_vehicle_rep11,hippocampus_pilocarpine_vehicle_rep12,hippocampus_pilocarpine_vehicle_rep13,hippocampus_pilocarpine_vehicle_rep14,hippocampus_pilocarpine_vehicle_rep15,hippocampus_pilocarpine_vehicle_rep16,hippocampus_pilocarpine_vehicle_rep17
CCL22,6.800233512371428,6.982904584742857,6.926732985685716,6.9040121239714285,6.8586912380000005,6.786517307,7.080616533000001,6.893349401600001,6.875131037657142,6.9288156956,6.865402865914285,6.929829390799999,6.9039197448285705,6.944239860000001,6.894411000514286,6.936382439257142,6.918238303171429
GPR156,6.976135438285715,6.730096931199999,6.868012136914286,6.974628493685713,6.915862777171429,6.845090384228572,6.878737048114285,6.947588601000001,6.920086340942858,6.955612845057143,6.836620151485715,6.823980061457142,6.894545732114285,6.824405099771429,6.823080850885715,6.721744938999999,6.844667349228572
2310057J18RIK,6.746348273,6.817299716028571,6.729802199000001,6.806472920771429,6.7767122098,6.7814298546571425,6.77094394537143,6.883219518514287,6.825658491314286,6.817096475228571,6.845042022542857,6.826778517885716,6.81000295237143,6.8476388087714275,6.732376944,6.8926244070285705,6.786681830342857
RUNX2,6.738198543,6.8304245601428555,6.786592313400001,6.7027252554857135,6.750741301171428,6.797863921371427,6.7783466489999995,6.904882513142859,6.6486918059999995,6.8495765118,6.806990111114284,6.804235012057142,6.756456709457142,6.792680206342858,6.760384421114286,6.856152343171427,6.830000699085716
YBEY,7.047831149685715,7.095000922999999,7.2178988020000014,7.201719903999999,7.21637995,7.1879518476,7.245307672,7.350255707,7.2404453979999985,7.231175777999999,7.34073559,7.151606515114286,7.128674131,7.273724079999999,7.216043862857144,7.238752037000001,7.352462530000001
TUB,7.026453835000001,7.148438226000001,7.007017603514285,7.047516217514286,7.114652337,6.963978563,7.019216486,7.078519769,7.077808800914285,7.007233619085713,7.078519769,7.045298838599998,7.05732517642857,6.980884634085716,7.081610751,7.055219956999999,6.968519198028571
OBOX6,6.862878183057144,6.864463932000001,6.690264695999999,6.753660989085713,6.895001337800001,6.881823772857143,6.927042514371429,6.849003377485714,6.852761220628571,6.781851131857143,6.731603605999999,6.811348084571428,6.8469202982,6.8282640184571415,6.833897499399999,6.79883228282857,6.912194786399999
CAPZB,10.34533681,10.403840333428574,10.50815309,10.722689469999999,10.444543720000002,10.38435224,10.09163894,10.488264230000002,10.531777330000002,10.867680529999998,10.539399950000002,10.078699930000003,10.34787479,10.168099359999998,10.241146720000001,10.124332050000001,10.216481499999999
TSLP,6.777179951399999,6.806191769200001,6.789215809228571,6.826220836399999,6.726764102000001,6.783842938628571,6.8428101348,6.758983086457142,6.8086586358000005,6.808939860371429,6.810782463342856,6.7176064852,6.871065151914286,6.817249193514286,6.866978344485716,6.8015260506285715,6.752112838600001
TEK,7.485943158999999,7.8696144729999995,7.710814049,7.633545969000001,7.683554081000001,7.565124563999999,7.620461622999999,7.773439642000002,7.559588404,7.676112579000001,7.693202583,7.723580152999999,7.772928939999999,7.55671458,7.611265537,7.730706100000001,7.841450504000001
PDIK1L,7.237086215000001,7.2880776769999995,7.183118134000001,7.213613831999999,7.279371967771429,7.2593164360000015,7.256504922,7.105088835,7.2782714014285705,7.249276869999999,7.116452984,7.2719931429999995,7.1933499,7.112566826999999,7.337535139514286,7.052664071914286,7.054324408171429
RYR1,6.853550635371427,6.994741779428572,6.905320613571429,6.969337702171428,6.998178005628572,6.971614486628571,6.902242401171428,6.9281361634,6.949962426000001,6.963589224,6.982340656285715,7.07730285,6.967109537857143,6.974243116285715,6.974969032,6.904556222999998,6.9072220567714275
PPP1CCB,7.274718362,7.105524823,7.1387003710000005,7.2871618080000005,7.193782860999999,7.144687608,7.013746081599999,7.140276408999999,7.1753808769714285,7.205614157000001,6.936146667,7.084969532685713,7.001797737,7.0295530600000005,7.066804493,6.977865016000001,7.054755505828572
SLC26A4,9.505276648999999,9.452159952000002,9.242175597000003,9.347628967999997,9.084177743999998,8.13585244337143,9.513818551999998,9.302369732999997,9.108345069999999,9.382948951,9.192173497999997,9.489918219,9.262391781000002,9.391547919,9.151068404999998,8.819444404000002,9.628207197
LHFP,7.336256006000001,7.303676103371427,7.192980623914285,7.2880776769999995,7.174599510000001,7.457580451000001,7.067934752657142,7.106186415742859,7.129338839000001,7.393216026,7.091790342314288,7.466463962000001,7.733646153,7.679005882000001,7.311647749,7.729118277999999,7.415402959999999
TUBA3A,7.095860638,7.121446797999998,7.2020812659999995,7.101313685514285,7.02390002417143,7.1369947830000005,7.023690364457143,7.4429524,6.939544609742858,7.274718362,7.167903687000002,7.217090526,7.155691652142858,7.253442850428573,6.99775085747143,7.132649368685715,7.0129363762
PRMT7,7.164386172371427,7.054804305600001,6.873116245000001,6.983072091,6.950974785,6.958649143314286,7.006702538428571,7.206965732542857,7.176342388528572,7.215449530771428,6.979723804999999,7.113851028999999,7.090960695000001,7.131898529000001,7.1264544756,7.134567782028572,7.087881020999999
JAZF1,8.488658319,8.32088697,8.347855203999998,8.467464817,8.380418339000002,8.516702872999998,8.270742645999999,8.440631085,8.317243796000001,8.571963468457144,8.362185290000001,8.246093449999998,8.408413645,8.211094641999999,8.208600604,8.314975762000003,8.088511951
SERPINA1E,6.805503164714285,6.868309171457142,6.863932235857143,6.8926244070285705,6.829791082057142,6.903854765999999,6.784246264,6.799615736285714,6.772350173,6.9243976043142865,6.831601644171427,6.775441995914285,6.838195544828571,6.726061324,6.733705722000001,6.782595427857142,6.704608215000001
CTSG,6.834267948714286,6.8195372946,6.8082269306857155,6.8378331488,6.884173077000002,6.806446913657144,6.838676034542856,6.795676940857142,6.797561094285713,6.687912212000001,6.787411163,6.8997222637714275,6.88324372,6.798451627142856,6.781526971342858,6.830344588771428,6.771584536942858
PITX2,6.903037873514284,6.875898472885716,6.8592112048,6.871266254257142,6.852582926,6.852128357857144,6.891921647457143,6.837508446742857,6.837599133485714,6.866008847828572,6.8122924650000005,6.734092541057143,6.841858199314285,6.872936200000001,6.930194714028572,6.830741413971428,6.863016405999999
ODF2,6.982459577457144,6.780192830657143,6.859647164857142,6.915527029999999,6.7588469441428565,6.9974124210857145,6.938268742885713,6.760781464457144,6.790396019228572,6.822766100057144,6.77394823522857,6.766986485885713,6.815030997571428,6.715314960114286,6.771359389542858,6.806065466942857,6.794888567371429
TSPAN8,6.691234584,6.691437691,6.7651370282571435,6.882159855142857,6.7820520957142865,6.8539927768,6.846469003028572,6.829065707657143,6.775589578914286,6.7528481660000015,6.8003927642285715,6.783507407571429,6.737436065999999,6.749792179,6.787191369771428,6.791705347285714,6.825800713819047
CPSF7,6.930433134628572,6.802964959942858,6.905715461371429,6.872746241371429,6.992167201,6.999780304000001,6.807920532000001,6.859647164857142,6.902165140500001,6.952165643,6.890713981342858,6.961446436599999,6.978598520285715,6.912783180285715,6.990263815171429,6.868236808142857,6.831712327314286
CLCN3,6.965935697171428,6.9646183310571415,7.083886717571428,6.902911865085713,6.980501723799998,6.946570816742858,6.97307866,6.832116790571429,6.906391560257142,6.947270168600002,6.946346412485715,7.039708521,6.918543339171428,6.861547228628572,7.049333180599998,6.88983277757143,6.962082169657142
NRG4,6.958560092999998,6.991816685,6.9426465242571425,6.936523435999999,6.829184695371429,6.958972500714285,6.882761943285713,6.923451971514284,6.931778862085715,7.007035079028571,7.000239538942856,6.935370279228572,6.992126657799999,6.940138772485715,6.992590057,6.967889373199999,6.947466423171427
AKAP10,7.7575667290000005,7.6008691509999995,7.717058288314286,7.717563145999999,7.696249849000002,7.5906278160000005,7.769643207,7.538702613999999,7.543727633999999,7.562721894,7.636366635,7.457937711000001,7.445458494,7.402492965,7.486734659,7.371766226,7.63590832
SEMA6C,6.812865530800001,6.884132696142856,6.813848704285714,6.878570812342857,6.837139744828571,6.750399472000001,6.843846015114285,6.9339310460000005,6.85988597267143,6.8960788061714275,6.792987925542858,6.962982307999999,6.932571001628572,6.863298389285713,6.735597532171427,6.9144335006,6.8890109310000005
OLFR1087,6.9630742549999995,6.75512568017143,6.862276303742858,6.8649155508,6.8831451712,6.7459965346571416,6.818336337057143,6.832574353228571,6.747372122000001,6.861131771285714,6.771880182514285,6.667407193999999,6.861687830142857,6.7982537954,6.773847454042857,6.784141722714286,6.77984747797143
TAS1R1,6.906671102057142,6.838907936,6.99312739557143,6.754535181999999,6.847522817142858,6.775424167028571,6.883209703414286,6.795490703257143,6.824198349542858,6.943707066971428,6.860114824714285,6.833297256828573,6.663928962000001,6.823998006028572,6.927609403742858,6.832505772685715,6.753456669999999
PSMD7,8.830653627,8.681308093999998,8.759104799,8.826617764,8.729065537999999,8.472055911999998,8.577642398000002,8.774140854999999,8.684589650000001,8.756544452000002,8.389995253,8.748959497999998,8.813944751000001,8.527053658999998,8.691426364999998,8.613339215999998,8.550950399999998
EIF6,10.262038019999999,10.43280002,10.364360429999998,10.477430799999999,10.41812453,10.85914835,10.216481499999999,10.49033735,10.30040907,10.55896802,10.56102625,10.197482929999998,10.58416151,10.309711884285715,10.333989289999998,10.54952456,10.398105620000003
KCTD12B,6.721801356000001,6.779710299342858,6.797631543685715,6.684740134000001,6.757164376114284,6.815748142971429,6.801725079171429,6.855509866000001,6.766827442457143,6.834635278214284,6.839788223928571,6.822955222028572,6.8091405033142856,6.786343591,6.890323560942858,6.783487803799999,6.737359470314286
PUM3,9.301280841999999,9.511199757999998,9.361040458999998,9.387637598000001,9.301280841999999,9.624456037000002,9.285418908999999,9.162537631000003,9.207386988,9.390975341999999,9.321985985000001,9.360501879000001,9.521994456000002,9.489151337000001,9.343163544999998,9.357004374999999,9.435871522000003
MGAT5,6.914536884971429,6.902690205,7.074814991000001,6.956799397371429,6.91369852622857,7.042218747714286,7.0437678120000005,6.988398394999999,6.995160217399999,6.92945913217143,7.024858484514286,7.00468391442857,6.952222325171428,7.024045302400002,7.0727443590000005,7.040444329,7.086634785999999
RNF138,7.1374257694857155,6.999596703000001,7.0575289649999995,7.13662368022857,7.015996893114286,6.9266323582857146,7.097434013028572,7.127777112971428,6.7981662567428565,6.908365278914286,7.033376828099999,7.075847427999999,7.030635881914287,7.161106859428572,7.137317695000001,7.052556939,6.896829508514285
GTPBP1,7.010653038657144,6.985037229742859,6.90843216557143,7.057959698142858,7.09322878,6.9562996770000005,7.034536207999999,7.110240835000001,7.027542289199999,6.968420807,7.084453531000001,6.987856206228573,7.039515528000001,6.924748554457143,6.993245489971429,6.996658840000001,7.013011262885713
ZC4H2,8.625135364000002,8.477521118000002,8.606488934000001,8.688264242999999,8.514803652000003,8.175218798,8.674744027,8.580149361999998,8.754716964000002,8.592150678999998,8.651460725999998,8.393125763999999,8.424359348,8.468750097999997,8.659165770000001,8.510203214,8.490461029000002
COL19A1,6.8352986504999995,6.764945634399998,6.879737018428572,6.802454594171428,6.827112582342859,6.855402636342857,6.819124900942857,6.8346284245142845,6.854118310314286,6.808110151828571,6.793458789885715,6.691437691,6.825573295999999,6.9006141362,6.875352247800001,6.8536960250000005,6.812396992228573
NEURL3,6.81010874277143,6.763564581542857,6.881193294000001,6.857987488085715,6.908767323142857,6.752479635342856,6.972382783999999,6.700896755,6.761905264685715,6.850224147714286,6.7741237159428564,6.774646326114287,6.815349028485714,6.7588469441428565,6.801379272114284,6.774287084314285,6.805646697457143
