simulation,sample_comp_mean,sample_comp_std,correctness,theta_dist
1,331.0,0.0,100.0,1.4403
2,357.0,26.0,100.0,1.43269
3,343.333333333,28.70927,100.0,1.51169
4,308.5,65.25527,100.0,1.51003
5,295.8,63.65344,100.0,1.49317
6,273.5,76.56969,100.0,1.50337
7,283.428571429,74.94542,100.0,1.41801
8,285.75,70.37356,100.0,1.49566
9,282.222222222,67.09492,100.0,1.67519
10,269.0,75.0,100.0,1.46552
11,262.909090909,74.05828,100.0,1.68374
12,262.416666667,70.92421,100.0,1.63844
13,261.923076923,68.16322,100.0,1.50987
14,259.571428571,66.22873,100.0,2.10464
15,250.2,72.96136,100.0,1.86188
16,253.625,71.87913,100.0,1.41424
17,254.823529412,69.8976,100.0,1.44806
18,256.333333333,68.2129,100.0,1.43833
19,254.052631579,67.09496,100.0,1.48386
20,254.55,65.43201,100.0,1.42351
21,260.80952381,69.72164,100.0,1.45115
22,261.636363636,68.22393,100.0,1.45145
23,259.608695652,67.39871,100.0,1.44834
24,259.458333333,65.98357,100.0,1.60234
25,261.2,65.21104,100.0,1.42163
26,262.5,64.2742,100.0,1.47134
27,263.407407407,63.24219,100.0,1.67535
28,263.892857143,62.15381,100.0,1.41909
29,265.034482759,61.37082,100.0,1.43825
30,268.366666667,62.95103,100.0,1.4859
31,267.903225806,61.97937,100.0,1.42279
32,268.34375,61.05254,100.0,1.48052
33,268.454545455,60.12366,100.0,1.48423
34,272.117647059,62.85968,100.0,1.51862
35,271.857142857,61.97379,100.0,1.53529
36,270.444444444,61.67588,100.0,1.9565
37,268.648648649,61.7835,100.0,1.65344
38,266.894736842,61.89158,100.0,1.52315
39,266.512820513,61.13829,100.0,1.4681
40,266.275,60.38749,100.0,1.41489
41,265.024390244,60.16866,100.0,1.49432
42,267.476190476,61.48606,100.0,1.41846
43,266.558139535,61.05747,100.0,1.71002
44,267.0,60.42915,100.0,1.44378
45,265.733333333,60.34177,100.0,2.2005
46,266.065217391,59.72379,100.0,1.43893
47,267.191489362,59.57675,100.0,1.44547
48,266.4375,59.17907,100.0,1.47933
49,264.693877551,59.80485,100.0,1.90574
50,264.58,59.20915,100.0,1.44655
51,262.68627451,60.13563,100.0,1.475
52,260.365384615,61.81798,100.0,1.51786
53,260.754716981,61.29634,100.0,1.41759
54,260.5,60.75444,100.0,1.49921
55,259.145454545,61.01696,100.0,1.54496
56,257.589285714,61.56117,100.0,1.65256
57,258.087719298,61.13267,100.0,1.6654
58,256.5,61.77748,100.0,1.75881
59,255.406779661,61.81496,100.0,1.49746
60,254.866666667,61.4379,100.0,1.50483
61,254.360655738,61.05816,100.0,1.50198
62,255.274193548,60.98259,100.0,1.46707
63,254.555555556,60.76073,100.0,1.63002
64,255.109375,60.44422,100.0,1.43476
65,256.215384615,60.6266,100.0,1.5595
66,258.136363636,62.12692,100.0,1.41642
67,256.76119403,62.66544,100.0,1.53107
68,256.191176471,62.37771,100.0,1.48707
69,255.52173913,62.16962,100.0,1.48685
70,255.657142857,61.7342,100.0,1.42679
71,255.591549296,61.30036,100.0,1.47245
72,256.111111111,61.0304,100.0,1.42009
73,255.726027397,60.69896,100.0,1.53267
74,256.081081081,60.36371,100.0,1.42307
75,257.053333333,60.54043,100.0,1.46811
76,258.026315789,60.72825,100.0,1.47165
77,259.688311688,62.048,100.0,1.41538
78,258.743589744,62.20385,100.0,1.78379
79,259.379746835,62.06373,100.0,1.41491
80,261.05,63.43617,100.0,1.43672
81,261.049382716,63.04337,100.0,1.51422
82,262.804878049,64.61904,100.0,1.4272
83,262.602409639,64.25475,100.0,1.42233
84,263.845238095,64.86699,100.0,1.43557
85,264.141176471,64.54131,100.0,1.42151
86,265.151162791,64.8371,100.0,1.43589
87,265.965517241,64.90425,100.0,1.43387
88,266.102272727,64.54703,100.0,1.41942
89,266.752808989,64.47285,100.0,1.42786
90,266.077777778,64.42916,100.0,1.4535
91,266.516483516,64.2092,100.0,1.44894
92,266.413043478,63.86691,100.0,1.41451
93,265.344086022,64.34475,100.0,1.66629
94,264.478723404,64.54336,100.0,1.48679
95,264.389473684,64.20859,100.0,1.48449
96,264.270833333,63.88376,100.0,1.44757
97,266.422680412,66.95957,100.0,1.44511
98,265.081632653,67.91376,100.0,1.52929
99,264.646464646,67.70708,100.0,1.41475
100,265.83,68.38919,100.0,1.41582
101,265.534653465,68.11385,100.0,1.42091
102,264.264705882,68.97029,100.0,1.84112
103,263.86407767,68.75382,100.0,1.42352
104,264.586538462,68.81422,100.0,1.4155
105,264.771428571,68.5117,100.0,1.6477
106,264.70754717,68.1909,100.0,1.41676
107,265.08411215,67.98215,100.0,1.43015
108,266.472222222,69.17335,100.0,1.4429
109,267.357798165,69.46764,100.0,1.42185
110,267.445454545,69.15721,100.0,1.71749
111,269.243243243,71.38037,100.0,1.44243
112,268.223214286,71.86902,100.0,1.41675
113,267.230088496,72.31813,100.0,1.46677
114,266.456140351,72.46876,100.0,1.54492
115,266.382608696,72.15727,100.0,1.62148
116,267.24137931,72.4334,100.0,1.44231
117,267.632478632,72.24609,100.0,1.44277
118,267.779661017,71.95692,100.0,1.43434
119,267.865546218,71.66002,100.0,1.47288
120,267.375,71.56117,100.0,1.44004
121,266.049586777,72.72885,100.0,1.47911
122,265.639344262,72.57061,100.0,1.43226
123,266.756097561,73.32003,100.0,1.46099
124,267.080645161,73.11244,100.0,1.46975
125,267.168,72.8259,100.0,1.53407
126,266.587301587,72.82631,100.0,1.43504
127,265.992125984,72.84602,100.0,1.57928
128,266.0234375,72.56177,100.0,1.42292
129,265.88372093,72.29726,100.0,1.43757
130,265.953846154,72.02306,100.0,1.42336
131,265.954198473,71.74763,100.0,1.41455
132,265.242424242,71.93812,100.0,1.57122
133,266.0,72.19377,100.0,1.66133
134,265.514925373,72.14111,100.0,1.48916
135,264.962962963,72.15687,100.0,1.55724
136,265.205882353,71.94648,100.0,1.52998
137,265.576642336,71.8137,100.0,1.57347
138,266.210144928,71.93621,100.0,1.54665
139,266.100719424,71.6885,100.0,1.41424
140,265.614285714,71.66186,100.0,1.54773
141,264.921985816,71.87559,100.0,2.02905
142,265.5,71.95017,100.0,1.41671
143,265.993006993,71.93844,100.0,1.41809
144,266.263888889,71.76137,100.0,1.43766
145,266.462068966,71.55302,100.0,1.42055
146,266.52739726,71.31189,100.0,1.45506
147,266.285714286,71.1289,100.0,1.79412
148,266.418918919,70.90658,100.0,1.523
149,267.55704698,72.01187,100.0,1.49486
150,267.32,71.82974,100.0,1.46513
151,267.735099338,71.77178,100.0,1.65975
152,267.407894737,71.6482,100.0,1.42043
153,267.660130719,71.48135,100.0,1.41777
154,267.61038961,71.25155,100.0,1.50381
155,268.341935484,71.59919,100.0,1.42505
156,268.33974359,71.36934,100.0,1.77463
157,268.643312102,71.24266,100.0,1.41421
158,268.64556962,71.01685,100.0,1.41958
159,267.748427673,71.68572,100.0,1.49207
160,267.425,71.57763,100.0,1.96596
161,267.47826087,71.35817,100.0,1.49031
162,267.290123457,71.17763,100.0,1.44374
163,267.36196319,70.96485,100.0,1.49403
164,266.908536585,70.98461,100.0,1.56548
165,266.503030303,70.95945,100.0,1.72361
166,266.536144578,70.74668,100.0,1.41453
167,266.77245509,70.60022,100.0,1.59267
168,266.398809524,70.55521,100.0,1.50559
169,267.455621302,71.66737,100.0,1.41827
170,268.070588235,71.9021,100.0,1.49704
171,267.678362573,71.87372,100.0,1.42399
172,268.238372093,72.03767,100.0,1.41687
173,267.670520231,72.21421,100.0,1.4323
174,267.885057471,72.06166,100.0,1.41422
175,267.685714286,71.90357,100.0,1.60468
176,267.397727273,71.80016,100.0,1.51689
177,267.723163842,71.7271,100.0,1.49806
178,267.47752809,71.59995,100.0,1.43055
179,266.625698324,72.29849,100.0,1.79933
180,266.627777778,72.09739,100.0,1.74917
181,265.552486188,73.33103,100.0,1.92351
182,265.626373626,73.13605,100.0,1.41667
183,265.202185792,73.16011,100.0,1.58646
184,265.065217391,72.98456,100.0,1.45798
185,264.875675676,72.83243,100.0,1.77232
186,264.97311828,72.64847,100.0,1.65687
187,264.647058824,72.5903,100.0,1.43487
188,264.984042553,72.54349,100.0,1.46015
189,264.841269841,72.3778,100.0,1.50019
190,265.147368421,72.30964,100.0,1.7058
191,265.45026178,72.24084,100.0,1.45721
192,266.588541667,73.74981,100.0,1.44449
193,266.352331606,73.63128,100.0,1.69757
194,265.922680412,73.68342,100.0,1.67961
195,266.517948718,73.96044,100.0,1.41529
196,266.086734694,74.01687,100.0,1.45457
197,266.47715736,74.03083,100.0,1.41442
198,266.04040404,74.09766,100.0,1.54271
199,265.989949749,73.91466,100.0,1.45483
200,265.86,73.75243,100.0,1.51344
201,265.527363184,73.71898,100.0,1.43558
202,265.445544554,73.54543,100.0,1.58116
203,265.600985222,73.39732,100.0,1.41481
204,265.553921569,73.22027,100.0,1.69983
205,265.541463415,73.04168,100.0,1.43355
206,265.359223301,72.91089,100.0,1.63135
207,265.560386473,72.79184,100.0,1.48005
208,265.120192308,72.89231,100.0,1.42219
209,265.043062201,72.72622,100.0,1.4504
210,265.123809524,72.56225,100.0,1.43808
211,265.331753555,72.45279,100.0,1.41828
212,265.245283019,72.29262,100.0,1.41497
213,264.478873239,72.9809,100.0,1.71618
214,264.186915888,72.93476,100.0,1.4804
215,265.009302326,73.75276,100.0,1.41593
216,265.018518519,73.58196,100.0,1.47448
217,264.562211982,73.7179,100.0,1.69002
218,264.266055046,73.67791,100.0,1.50526
219,264.337899543,73.51715,100.0,1.43821
220,264.368181818,73.35125,100.0,1.42026
221,263.769230769,73.72234,100.0,1.44893
222,263.864864865,73.56985,100.0,1.44031
223,263.946188341,73.41471,100.0,1.63754
224,263.772321429,73.29665,100.0,1.4291
225,263.977777778,73.19821,100.0,1.42135
226,263.42920354,73.49816,100.0,1.68103
227,263.259911894,73.38024,100.0,1.6467
228,264.057017544,74.19753,100.0,1.43544
229,264.165938865,74.05361,100.0,1.42273
230,264.091304348,73.90108,100.0,1.57162
231,264.056277056,73.74286,100.0,2.20167
232,264.125,73.59118,100.0,1.44628
233,263.931330472,73.49231,100.0,1.70778
234,264.324786325,73.58062,100.0,1.44191
235,264.225531915,73.4396,100.0,1.41469
236,263.868644068,73.48778,100.0,1.46247
237,264.396624473,73.77977,100.0,1.41489
238,264.819327731,73.91163,100.0,1.63059
239,264.648535565,73.80389,100.0,1.62126
240,265.079166667,73.95025,100.0,1.78291
241,265.082987552,73.79669,100.0,1.42712
242,265.144628099,73.65028,100.0,1.43956
243,264.66255144,73.88018,100.0,1.44574
244,265.114754098,74.06485,100.0,1.43686
245,265.293877551,73.96648,100.0,1.49972
246,264.983739837,73.97544,100.0,1.48594
247,265.4048583,74.12042,100.0,1.44346
248,264.838709677,74.50405,100.0,1.46483
249,264.578313253,74.46728,100.0,1.48657
250,264.444,74.34842,100.0,1.4165
251,264.625498008,74.25564,100.0,1.82989
252,264.765873016,74.14152,100.0,1.57362
253,264.754940711,73.99505,100.0,1.47772
254,264.539370079,73.92881,100.0,1.46722
255,264.980392157,74.11774,100.0,1.43229
256,264.79296875,74.03335,100.0,1.42288
257,264.595330739,73.95682,100.0,1.53957
258,264.507751938,73.8267,100.0,1.42311
259,264.888030888,73.93678,100.0,1.4791
260,265.430769231,74.30959,100.0,1.41513
261,265.187739464,74.27055,100.0,1.43498
262,264.70610687,74.53593,100.0,1.78286
263,264.338403042,74.63179,100.0,1.48163
264,264.09469697,74.59508,100.0,1.5932
265,263.822641509,74.58531,100.0,1.48509
266,263.80075188,74.44583,100.0,2.25609
267,263.97752809,74.3622,100.0,1.47686
268,263.861940299,74.24737,100.0,1.42154
269,263.527881041,74.31074,100.0,1.83189
270,263.140740741,74.44428,100.0,1.42938
271,262.926199262,74.39038,100.0,1.62206
272,262.621323529,74.42293,100.0,1.4296
273,262.703296703,74.2988,100.0,1.49235
274,262.638686131,74.17077,100.0,1.57266
275,262.381818182,74.15779,100.0,1.42488
276,262.481884058,74.04192,100.0,1.41432
277,262.205776173,74.05036,100.0,1.42035
278,262.100719424,73.93773,100.0,1.4145
279,262.290322581,73.87278,100.0,1.42877
280,263.007142857,74.70647,100.0,1.41421
281,262.964412811,74.57685,100.0,1.73535
282,263.113475177,74.48643,100.0,1.80569
283,263.028268551,74.36848,100.0,1.42132
284,263.211267606,74.30124,100.0,1.41832
285,262.922807018,74.3299,100.0,1.6439
286,262.968531469,74.20386,100.0,1.48737
287,262.968641115,74.07447,100.0,1.52411
288,262.888888889,73.9581,100.0,1.56405
289,262.750865052,73.86718,100.0,1.4204
290,262.696551724,73.74549,100.0,1.41711
291,262.838487973,73.65834,100.0,1.44114
292,263.065068493,73.63362,100.0,1.64676
293,263.105802048,73.51115,100.0,1.42684
294,262.629251701,73.838,100.0,1.92278
295,262.437288136,73.78619,100.0,1.41488
296,262.418918919,73.66212,100.0,1.60941
297,262.326599327,73.55516,100.0,1.41632
298,262.026845638,73.61312,100.0,1.44522
299,261.913043478,73.51617,100.0,1.41512
300,261.763333333,73.43919,100.0,1.42185
301,262.142857143,73.61119,100.0,1.43935
302,262.268211921,73.52139,100.0,1.41471
303,262.122112211,73.44387,100.0,1.7307
304,261.957236842,73.37912,100.0,1.41684
305,261.839344262,73.28756,100.0,1.49431
306,261.87254902,73.17001,100.0,1.48134
307,262.094462541,73.15381,100.0,1.42057
308,261.577922078,73.59359,100.0,2.09017
309,261.669902913,73.49214,100.0,1.46686
310,261.774193548,73.39641,100.0,1.42665
311,261.762057878,73.27863,100.0,1.61472
312,261.724358974,73.16412,100.0,1.44515
313,262.17571885,73.48094,100.0,1.41616
314,262.187898089,73.36415,100.0,1.42016
315,262.00952381,73.31578,100.0,1.46787
316,262.237341772,73.31127,100.0,1.51226
317,262.394321767,73.24872,100.0,1.41422
318,261.874213836,73.7174,100.0,1.67407
319,261.652037618,73.70832,100.0,1.65251
320,261.44375,73.68703,100.0,1.75787
321,261.672897196,73.68626,100.0,1.54655
322,261.52484472,73.61956,100.0,1.44055
323,261.582043344,73.51267,100.0,1.46865
324,261.469135802,73.42719,100.0,1.43481
325,261.473846154,73.31418,100.0,1.55978
326,261.904907975,73.61298,100.0,1.41927
327,261.911314985,73.50043,100.0,1.9301
328,261.890243902,73.38929,100.0,1.78676
329,261.683890578,73.37291,100.0,1.41462
330,261.790909091,73.28737,100.0,1.47996
331,261.761329305,73.17855,100.0,1.55411
332,261.710843373,73.07403,100.0,1.42883
333,261.702702703,72.96438,100.0,1.41641
334,261.844311377,72.90088,100.0,1.53227
335,262.044776119,72.88413,100.0,1.52904
336,262.321428571,72.95153,100.0,1.4374
337,262.385756677,72.85276,100.0,1.42705
338,261.940828402,73.20201,100.0,1.80293
339,261.716814159,73.2099,100.0,1.88251
340,262.285294118,73.84768,100.0,1.41528
341,261.95601173,73.98887,100.0,1.46475
342,261.938596491,73.88132,100.0,1.66057
343,262.425655977,74.32138,100.0,1.75595
344,262.494186047,74.22413,100.0,1.48087
345,262.823188406,74.36725,100.0,1.60017
346,263.034682081,74.36353,100.0,1.42627
347,263.008645533,74.25788,100.0,1.46327
348,262.813218391,74.24042,100.0,1.4762
349,262.630372493,74.21241,100.0,1.4283
350,262.328571429,74.32049,100.0,1.43274
351,262.173789174,74.27101,100.0,1.43637
352,262.207386364,74.16811,100.0,1.4778
353,262.155807365,74.0693,100.0,1.59739
354,262.011299435,74.01443,100.0,1.62724
355,261.816901408,74.00055,100.0,1.48751
356,261.95505618,73.94238,100.0,1.42456
357,262.137254902,73.91873,100.0,1.46028
358,262.108938547,73.81736,100.0,1.42305
359,262.061281337,73.71999,100.0,1.41944
360,261.708333333,73.92065,100.0,1.44523
361,261.739612188,73.82058,100.0,1.41659
362,261.908839779,73.78863,100.0,1.4246
363,261.997245179,73.70612,100.0,1.42178
364,261.986263736,73.6051,100.0,1.4518
365,262.142465753,73.56459,100.0,1.43753
366,261.942622951,73.56317,100.0,1.55054
367,261.784741144,73.52495,100.0,1.44098
368,261.519021739,73.60123,100.0,1.41742
369,261.840108401,73.75907,100.0,1.41676
370,261.77027027,73.67154,100.0,1.46319
371,261.582210243,73.66106,100.0,1.45584
372,261.357526882,73.68918,100.0,1.43356
373,261.509383378,73.6486,100.0,1.41549
374,261.705882353,73.64791,100.0,1.43846
375,261.562666667,73.60178,100.0,1.4208
376,261.348404255,73.62085,100.0,1.76763
377,261.318302387,73.52547,100.0,1.49257
378,261.314814815,73.42818,100.0,1.44411
379,261.234828496,73.34773,100.0,1.59492
380,261.202631579,73.25384,100.0,1.43315
381,261.377952756,73.23743,100.0,1.41427
382,261.421465969,73.14643,100.0,1.48609
383,261.336814621,73.06961,100.0,1.4832
384,261.4765625,73.02564,100.0,1.47191
385,261.407792208,72.94319,100.0,1.56345
386,261.637305699,72.98771,100.0,1.41857
387,261.906976744,73.08564,100.0,1.49058
388,261.914948454,72.99156,100.0,1.42883
389,261.98714653,72.91156,100.0,1.41468
390,261.984615385,72.81804,100.0,1.57777
391,261.856777494,72.76867,100.0,1.46997
392,261.681122449,72.75874,100.0,1.84898
393,261.877862595,72.77044,100.0,1.43963
394,261.954314721,72.69384,100.0,1.41742
395,261.86835443,72.62181,100.0,1.44066
396,261.744949495,72.57151,100.0,1.45591
397,262.0,72.65754,100.0,1.41944
398,262.08040201,72.58389,100.0,1.57077
399,262.34085213,72.67885,100.0,1.4468
400,262.0925,72.75726,100.0,1.61704
401,262.094763092,72.6665,100.0,1.44699
402,261.997512438,72.60218,100.0,1.60289
403,261.744416873,72.6894,100.0,1.68125
404,261.551980198,72.70209,100.0,1.50244
405,261.402469136,72.67444,100.0,1.43079
406,261.480295567,72.60178,100.0,1.48026
407,261.57002457,72.53507,100.0,1.42417
408,261.556372549,72.44665,100.0,1.66342
409,261.405867971,72.42186,100.0,1.46044
410,261.119512195,72.56494,100.0,1.84271
411,261.01703163,72.50631,100.0,1.41565
412,261.04368932,72.42028,100.0,1.48733
413,260.842615012,72.44761,100.0,1.52442
414,260.550724638,72.60279,100.0,1.48281
415,260.539759036,72.51561,100.0,1.60546
416,260.40625,72.47945,100.0,1.52556
417,260.273381295,72.44319,100.0,1.54866
418,260.155502392,72.39652,100.0,1.44822
419,260.489260143,72.63133,100.0,1.56483
420,260.542857143,72.5531,100.0,1.4726
421,260.598574822,72.47588,100.0,1.42328
422,260.355450237,72.56164,100.0,1.43936
423,260.527186761,72.56163,100.0,1.43692
424,260.386792453,72.53351,100.0,1.54103
425,260.430588235,72.45374,100.0,1.42491
426,260.192488263,72.53492,100.0,1.41432
427,260.358313817,72.53074,100.0,1.41449
428,260.154205607,72.56862,100.0,1.4321
429,260.17016317,72.48475,100.0,1.4972
430,260.234883721,72.41282,100.0,1.43342
431,260.259860789,72.33062,100.0,1.41627
432,260.354166667,72.27338,100.0,1.69148
433,260.023094688,72.5171,100.0,1.78613
434,259.785714286,72.60173,100.0,1.48513
435,260.048275862,72.72423,100.0,1.42465
436,259.983944954,72.65317,100.0,1.53239
437,259.741418764,72.74648,100.0,1.65041
