simulation,sample_comp_mean,sample_comp_std,correctness,theta_dist
1,165.0,0.0,100.0,1.63898
2,202.0,37.0,100.0,1.48695
3,236.333333333,57.18586,100.0,1.42725
4,231.25,50.30097,100.0,1.62688
5,199.4,77.98615,100.0,1.66689
6,208.0,73.7428,100.0,1.78355
7,225.428571429,80.52126,100.0,1.54028
8,240.625,85.37994,100.0,1.68252
9,246.555555556,82.22613,100.0,1.57029
10,237.6,82.50358,100.0,1.43747
11,231.363636364,81.09845,100.0,1.73347
12,234.083333333,78.16804,100.0,1.49965
13,231.153846154,75.78395,100.0,1.54305
14,231.571428571,73.04276,100.0,1.65728
15,227.533333333,72.16543,100.0,1.97362
16,223.625,71.49465,100.0,1.44423
17,218.588235294,72.22681,100.0,1.87928
18,222.277777778,71.82139,100.0,1.51771
19,222.105263158,69.90964,100.0,1.83408
20,220.55,68.47589,100.0,1.52889
21,219.428571429,67.01355,100.0,1.63817
22,220.818181818,65.78176,100.0,1.41441
23,223.043478261,65.177,100.0,1.41589
24,225.375,64.77706,100.0,1.41577
25,224.28,63.6946,100.0,1.92016
26,225.076923077,62.58466,100.0,1.55585
27,228.592592593,63.97758,100.0,1.42737
28,225.464285714,64.89358,100.0,1.96438
29,225.862068966,63.79965,100.0,1.46453
30,225.633333333,62.7394,100.0,1.57028
31,225.290322581,61.74777,100.0,1.52225
32,228.1875,62.87957,100.0,1.41487
33,231.272727273,64.33213,100.0,1.41422
34,229.735294118,63.99141,100.0,1.49396
35,231.914285714,64.33767,100.0,1.48247
36,230.444444444,64.031,100.0,2.18751
37,231.945945946,63.79907,100.0,1.43244
38,230.605263158,63.48002,100.0,1.44318
39,231.153846154,62.75207,100.0,1.49433
40,228.95,63.47281,100.0,1.51205
41,228.87804878,62.69562,100.0,1.72383
42,228.547619048,61.98087,100.0,1.47442
43,226.76744186,62.33288,100.0,1.43383
44,228.954545455,63.26745,100.0,1.44399
45,229.511111111,62.66937,100.0,1.43462
46,228.760869565,62.18842,100.0,1.47046
47,229.14893617,61.57956,100.0,1.73986
48,227.5,61.97446,100.0,1.62459
49,227.448979592,61.33982,100.0,1.80265
50,226.12,61.4318,100.0,1.50673
51,228.803921569,63.71844,100.0,1.42213
52,227.038461538,64.34999,100.0,1.78701
53,226.754716981,63.77286,100.0,1.50864
54,226.240740741,63.29032,100.0,1.76889
55,225.654545455,62.86008,100.0,1.47109
56,228.035714286,64.75089,100.0,1.45622
57,228.929824561,64.52821,100.0,1.4525
58,227.155172414,65.35758,100.0,1.76795
59,225.745762712,65.6843,100.0,2.16966
60,227.233333333,66.12926,100.0,1.42645
61,227.131147541,65.58975,100.0,1.52578
62,227.532258065,65.13403,100.0,1.49949
63,226.507936508,65.11647,100.0,1.89957
64,226.640625,64.61433,100.0,1.64792
65,227.4,64.40253,100.0,1.45534
66,228.515151515,64.54203,100.0,1.4193
67,227.23880597,64.89235,100.0,1.56213
68,226.941176471,64.45949,100.0,1.44921
69,226.710144928,64.01904,100.0,1.41637
70,227.414285714,63.82868,100.0,1.43413
71,229.535211268,65.8149,100.0,1.45683
72,231.305555556,67.03702,100.0,1.41437
73,230.876712329,66.67565,100.0,1.54077
74,228.216216216,70.01627,100.0,4.71904
75,228.72,69.68282,100.0,1.49036
76,228.710526316,69.22291,100.0,1.55797
77,230.805194805,71.15504,100.0,1.4206
78,229.358974359,71.82742,100.0,1.55155
79,232.037974684,75.19097,100.0,1.42931
80,231.2375,75.05752,100.0,1.74253
81,230.617283951,74.79875,100.0,1.73534
82,229.37804878,75.17324,100.0,1.43389
83,231.024096386,76.19126,100.0,1.43992
84,230.797619048,75.76448,100.0,1.57524
85,229.623529412,76.0823,100.0,1.87245
86,231.220930233,77.05908,100.0,1.4514
87,230.988505747,76.64525,100.0,1.43119
88,230.181818182,76.57907,100.0,1.43141
89,230.393258427,76.17346,100.0,1.57533
90,230.266666667,75.75851,100.0,1.94484
91,232.032967033,77.18202,100.0,1.41947
92,231.945652174,76.76593,100.0,1.41731
93,232.193548387,76.38911,100.0,1.41844
94,232.308510638,75.98978,100.0,1.44317
95,231.642105263,75.86441,100.0,1.81529
96,232.5,75.93007,100.0,1.60297
97,232.587628866,75.54254,100.0,1.44387
98,232.56122449,75.15658,100.0,1.55045
99,234.484848485,77.16274,100.0,1.43314
100,234.43,76.77789,100.0,1.46274
101,234.128712871,76.45625,100.0,1.42172
102,234.843137255,76.41858,100.0,1.43924
103,235.961165049,76.88043,100.0,1.42606
104,235.413461538,76.71157,100.0,1.44115
105,235.247619048,76.36414,100.0,1.48588
106,235.018867925,76.03921,100.0,1.41522
107,235.299065421,75.73802,100.0,1.46559
108,235.490740741,75.41263,100.0,1.46132
109,235.229357798,75.11504,100.0,1.415
110,236.509090909,75.95713,100.0,1.51904
111,237.423423423,76.21988,100.0,1.43549
112,238.098214286,76.21117,100.0,1.49679
113,239.212389381,76.78397,100.0,1.52086
114,239.587719298,76.5505,100.0,1.41627
115,239.747826087,76.23611,100.0,1.44837
116,239.965517241,75.94269,100.0,1.42302
117,239.846153846,75.62838,100.0,1.91179
118,239.576271186,75.3638,100.0,1.50152
119,239.25210084,75.12905,100.0,1.462
120,240.108333333,75.39615,100.0,1.48233
121,240.305785124,75.1151,100.0,1.54308
122,240.467213115,74.82769,100.0,1.42934
123,239.609756098,75.1223,100.0,1.48888
124,239.443548387,74.84148,100.0,1.61357
125,239.168,74.60464,100.0,1.55712
126,239.436507937,74.36861,100.0,1.69172
127,238.897637795,74.3218,100.0,1.65291
128,239.7890625,74.7094,100.0,1.4144
129,239.325581395,74.60378,100.0,1.50257
130,239.269230769,74.31904,100.0,1.42267
131,240.358778626,75.06985,100.0,1.53495
132,241.212121212,75.42004,100.0,1.42516
133,241.932330827,75.59023,100.0,1.48218
134,242.417910448,75.51557,100.0,1.43043
135,242.518518519,75.24438,100.0,1.48282
136,242.198529412,75.05937,100.0,1.69443
137,242.01459854,74.81568,100.0,1.41424
138,242.615942029,74.87568,100.0,1.43132
139,242.54676259,74.61028,100.0,1.46511
140,242.185714286,74.4651,100.0,1.49306
141,242.531914894,74.31355,100.0,1.49403
142,242.732394366,74.08968,100.0,1.44133
143,242.342657343,73.9761,100.0,1.47538
144,242.034722222,73.8107,100.0,1.8729
145,241.765517241,73.62665,100.0,1.49806
146,241.924657534,73.39909,100.0,1.41455
147,242.0,73.15467,100.0,1.52627
148,242.425675676,73.08955,100.0,1.4472
149,242.033557047,72.9999,100.0,2.25387
150,243.06,73.82712,100.0,1.42268
151,242.854304636,73.62536,100.0,1.42222
152,242.585526316,73.45706,100.0,1.84277
153,242.176470588,73.3901,100.0,1.50704
154,242.292207792,73.16543,100.0,1.46017
155,241.548387097,73.51087,100.0,1.81376
156,241.282051282,73.34986,100.0,1.42389
157,241.458598726,73.14914,100.0,1.41435
158,242.050632911,73.29365,100.0,1.50015
159,241.893081761,73.08964,100.0,1.49277
160,241.475,73.05135,100.0,1.67142
161,241.062111801,73.01116,100.0,1.5835
162,240.432098765,73.22314,100.0,1.51795
163,240.067484663,73.14555,100.0,1.49348
164,239.725609756,73.05271,100.0,1.44493
165,239.36969697,72.97349,100.0,1.55779
166,239.692771084,72.87162,100.0,1.48149
167,239.604790419,72.66196,100.0,1.41929
168,239.18452381,72.64867,100.0,1.52093
169,239.75739645,72.81301,100.0,1.43107
170,239.664705882,72.60853,100.0,1.4548
171,239.807017544,72.41969,100.0,1.43441
172,240.209302326,72.40023,100.0,1.424
173,239.826589595,72.36495,100.0,2.44265
174,239.752873563,72.16322,100.0,1.59219
175,239.874285714,71.97457,100.0,1.41624
176,239.715909091,71.80038,100.0,1.50493
177,239.242937853,71.87169,100.0,1.51953
178,240.224719101,72.85005,100.0,1.41683
179,239.597765363,73.12624,100.0,1.52125
180,239.555555556,72.92502,100.0,1.41712
181,239.182320442,72.89548,100.0,1.68863
182,239.714285714,73.04639,100.0,1.46947
183,240.295081967,73.26671,100.0,1.45396
184,240.331521739,73.06901,100.0,1.41753
185,240.264864865,72.87687,100.0,1.41619
186,240.408602151,72.70699,100.0,1.41554
187,240.315508021,72.52344,100.0,1.43606
188,240.54787234,72.40006,100.0,1.41564
189,240.396825397,72.23797,100.0,1.41428
190,240.994736842,72.51501,100.0,1.45217
191,241.172774869,72.36655,100.0,1.4564
192,241.453125,72.28177,100.0,1.45619
193,241.652849741,72.14736,100.0,1.51062
194,241.56185567,71.97228,100.0,1.43486
195,242.256410256,72.4364,100.0,1.42534
196,242.193877551,72.25665,100.0,1.4482
197,242.411167513,72.1372,100.0,1.58875
198,241.898989899,72.31301,100.0,2.20702
199,242.0,72.14509,100.0,1.46887
200,241.445,72.38914,100.0,1.75704
201,241.273631841,72.2495,100.0,1.46997
202,241.430693069,72.10483,100.0,1.42584
203,241.290640394,71.95455,100.0,1.41542
204,240.838235294,72.06681,100.0,2.00868
205,240.682926829,71.92504,100.0,2.34202
206,240.665048544,71.75071,100.0,1.45438
207,240.801932367,71.60415,100.0,1.43041
208,240.591346154,71.49604,100.0,1.46143
209,240.33492823,71.4206,100.0,1.68881
210,240.333333333,71.25035,100.0,1.42657
211,240.345971564,71.08155,100.0,1.53119
212,239.886792453,71.22669,100.0,1.80702
213,240.14084507,71.15551,100.0,1.76335
214,239.761682243,71.20442,100.0,2.11613
215,239.627906977,71.06558,100.0,1.65708
216,239.763888889,70.92892,100.0,1.44937
217,239.917050691,70.80109,100.0,1.41433
218,239.917431193,70.63852,100.0,1.4532
219,239.949771689,70.47868,100.0,1.89945
220,240.095454545,70.35136,100.0,1.42331
221,239.990950226,70.20912,100.0,1.83345
222,240.072072072,70.0612,100.0,1.4176
223,240.125560538,69.90848,100.0,1.45652
224,240.008928571,69.774,100.0,1.4146
225,240.688888889,70.35864,100.0,1.42212
226,240.331858407,70.40679,100.0,1.81171
227,240.405286344,70.26021,100.0,1.45161
228,240.583333333,70.15726,100.0,1.48972
229,240.558951965,70.00488,100.0,1.52641
230,240.660869565,69.86955,100.0,1.4314
231,240.939393939,69.846,100.0,1.46297
232,240.913793103,69.69639,100.0,1.45242
233,241.017167382,69.56449,100.0,1.48453
234,240.871794872,69.45115,100.0,1.41427
235,240.69787234,69.35427,100.0,1.60691
236,240.419491525,69.33863,100.0,1.41457
237,240.164556962,69.30294,100.0,1.52002
238,239.68907563,69.5435,100.0,1.58416
239,239.631799163,69.40348,100.0,1.46595
240,239.825,69.32312,100.0,1.56035
241,239.734439834,69.19337,100.0,1.44427
242,239.702479339,69.05204,100.0,1.60695
243,239.720164609,68.91036,100.0,1.55305
244,239.401639344,68.94803,100.0,1.60108
245,239.624489796,68.89517,100.0,1.43035
246,239.5,68.7826,100.0,1.44473
247,239.263157895,68.74367,100.0,1.78037
248,239.512096774,68.7164,100.0,1.57914
249,239.746987952,68.67797,100.0,1.45007
250,239.568,68.59864,100.0,1.58314
251,239.330677291,68.56461,100.0,1.52749
252,239.515873016,68.49131,100.0,1.47112
253,239.371541502,68.3942,100.0,1.59865
254,239.263779528,68.28095,100.0,1.50816
255,239.168627451,68.16381,100.0,1.43646
256,239.30078125,68.06327,100.0,1.71217
257,238.961089494,68.1478,100.0,1.43856
258,238.984496124,68.01664,100.0,1.6229
259,238.980694981,67.88523,100.0,1.51878
260,239.415384615,68.11475,100.0,1.42362
261,239.712643678,68.1529,100.0,1.41967
262,240.240458015,68.55509,100.0,1.50933
263,240.041825095,68.50013,100.0,1.89516
264,240.231060606,68.43912,100.0,1.68988
265,240.128301887,68.33026,100.0,1.4511
266,240.368421053,68.31363,100.0,1.41677
