simulation,sample_comp_mean,sample_comp_std,correctness,theta_dist
1,180.0,0.0,100.0,1.51723
2,198.5,18.5,100.0,1.44298
3,186.0,23.25224,100.0,1.5145
4,179.25,23.28492,100.0,1.41518
5,170.8,26.82089,100.0,1.59304
6,161.666666667,31.88347,100.0,1.42169
7,177.714285714,49.15781,100.0,1.45133
8,183.25,48.25907,100.0,1.43265
9,188.777777778,48.11047,100.0,1.42433
10,192.8,47.20974,100.0,1.55911
11,194.0,45.1724,100.0,1.60849
12,196.416666667,43.98571,100.0,1.61172
13,198.384615385,42.80643,100.0,1.46068
14,201.285714286,42.55489,100.0,1.41513
15,205.666666667,44.25934,100.0,1.45139
16,211.25,48.00065,100.0,1.41935
17,216.470588235,51.0353,100.0,1.42981
18,208.888888889,58.62678,100.0,1.84821
19,208.052631579,57.1733,100.0,1.76942
20,203.85,58.65942,100.0,1.41929
21,202.80952381,57.43453,100.0,1.41516
22,200.181818182,57.39151,100.0,1.54441
23,194.173913043,62.80657,100.0,1.45688
24,196.125,62.19212,100.0,1.44477
25,195.52,61.00762,100.0,1.41775
26,197.192307692,60.40442,100.0,1.42154
27,193.518518519,62.16488,100.0,1.42244
28,192.607142857,61.22811,100.0,1.42177
29,192.689655172,60.16478,100.0,1.43185
30,190.033333333,60.85857,100.0,1.41908
31,193.322580645,62.52091,100.0,1.4147
32,190.125,64.05991,100.0,1.42376
33,191.545454545,63.59154,100.0,1.42509
34,190.529411765,62.92069,100.0,1.58815
35,187.628571429,64.28067,100.0,1.46778
36,188.027777778,63.42558,100.0,1.51632
37,186.567567568,63.1731,100.0,1.6322
38,187.868421053,62.83653,100.0,1.41503
39,187.794871795,62.02736,100.0,1.44787
40,185.925,62.35038,100.0,1.72599
41,187.146341463,62.06785,100.0,1.44747
42,188.761904762,62.19088,100.0,1.46665
43,186.720930233,62.8706,100.0,1.54804
44,186.840909091,62.15704,100.0,1.44801
45,187.066666667,61.48076,100.0,1.78674
46,188.739130435,61.83514,100.0,1.44602
47,190.14893617,61.91655,100.0,1.71151
48,188.9375,61.82853,100.0,1.87303
49,187.836734694,61.66776,100.0,1.45181
50,189.18,61.76785,100.0,1.42236
51,190.607843137,61.98706,100.0,1.41728
52,191.923076923,62.10253,100.0,1.53234
53,194.528301887,64.31867,100.0,1.44627
54,196.796296296,65.82479,100.0,1.51715
55,197.127272727,65.26897,100.0,1.4383
56,196.339285714,64.94703,100.0,1.43586
57,195.245614035,64.89297,100.0,1.41425
58,195.327586207,64.33409,100.0,1.78335
59,194.423728814,64.15691,100.0,1.41421
60,193.683333333,63.8737,100.0,1.41816
61,193.442622951,63.37542,100.0,1.43838
62,193.85483871,62.94464,100.0,1.41647
63,193.492063492,62.50838,100.0,1.41981
64,194.34375,62.38545,100.0,1.46849
65,193.061538462,62.74782,100.0,1.59486
66,192.545454545,62.40949,100.0,1.4181
67,192.223880597,61.99707,100.0,1.41997
68,193.132352941,61.98717,100.0,1.41438
69,193.188405797,61.53808,100.0,1.53208
70,192.171428571,61.67819,100.0,1.41532
71,191.464788732,61.52701,100.0,1.48584
72,193.0,62.45265,100.0,1.46297
73,194.082191781,62.69949,100.0,1.42458
74,194.067567568,62.27453,100.0,1.46789
75,195.12,62.51698,100.0,1.44767
76,194.776315789,62.1756,100.0,1.42657
77,193.428571429,62.87804,100.0,1.61485
78,193.948717949,62.64018,100.0,1.82585
79,194.443037975,62.39538,100.0,1.42608
80,194.4125,62.00478,100.0,1.58275
81,193.925925926,61.77434,100.0,1.477
82,193.658536585,61.44365,100.0,1.50691
83,194.108433735,61.20812,100.0,1.45632
84,194.880952381,61.2484,100.0,1.45981
85,194.623529412,60.93275,100.0,1.41505
86,194.825581395,60.60608,100.0,1.47419
87,195.586206897,60.66822,100.0,1.41661
88,195.863636364,60.37801,100.0,1.48327
89,196.123595506,60.08736,100.0,1.41575
90,196.388888889,59.805,100.0,1.41675
91,195.89010989,59.66342,100.0,1.65638
92,195.315217391,59.59117,100.0,1.41487
93,195.537634409,59.3083,100.0,1.42048
94,194.765957447,59.45952,100.0,1.41641
95,193.684210526,60.06843,100.0,1.41548
96,194.802083333,60.73999,100.0,1.52746
97,194.917525773,60.43667,100.0,1.44174
98,196.295918367,61.64103,100.0,1.43742
99,195.454545455,61.89193,100.0,1.41435
100,195.03,61.72641,100.0,1.41441
101,196.594059406,63.38023,100.0,1.42388
102,195.980392157,63.36959,100.0,1.41794
103,196.378640777,63.18936,100.0,1.59671
104,196.384615385,62.88486,100.0,1.41692
105,196.085714286,62.65888,100.0,1.41734
106,196.669811321,62.64918,100.0,1.47868
107,196.373831776,62.43015,100.0,1.46177
108,195.935185185,62.30589,100.0,1.50078
109,196.100917431,62.04333,100.0,1.42333
110,195.163636364,62.53109,100.0,1.4146
111,196.279279279,63.33895,100.0,1.50749
112,197.169642857,63.74949,100.0,1.42436
113,196.831858407,63.56739,100.0,1.42841
114,197.105263158,63.35466,100.0,1.43244
115,197.4,63.15706,100.0,1.45245
116,197.724137931,62.98024,100.0,1.55161
117,198.341880342,63.06247,100.0,1.41672
118,198.847457627,63.03236,100.0,1.4328
119,198.672268908,62.7958,100.0,1.56131
120,198.85,62.56365,100.0,1.47613
121,199.123966942,62.37683,100.0,1.49761
122,199.0,62.13563,100.0,1.42409
123,198.943089431,61.88572,100.0,1.42915
124,199.677419355,62.1714,100.0,1.41471
125,199.768,61.93043,100.0,1.41491
126,199.73015873,61.68564,100.0,1.4143
127,198.905511811,62.13567,100.0,1.41509
128,199.1328125,61.94546,100.0,1.41793
129,199.519379845,61.85969,100.0,1.42449
130,199.638461538,61.63615,100.0,1.41532
131,200.503816794,62.18814,100.0,1.44796
132,200.272727273,62.00856,100.0,1.42121
133,199.466165414,62.46618,100.0,1.78743
134,200.194029851,62.79622,100.0,1.42296
135,200.511111111,62.67079,100.0,1.4943
136,200.933823529,62.63282,100.0,1.53118
137,200.510948905,62.59837,100.0,1.60042
138,200.811594203,62.47035,100.0,1.43881
139,200.143884892,62.7375,100.0,1.4255
