simulation,sample_comp_mean,sample_comp_std,correctness,theta_dist
1,235.0,0.0,100.0,1.50246
2,274.5,39.5,100.0,1.41738
3,258.666666667,39.26265,100.0,1.78679
4,262.25,34.56425,100.0,1.55352
5,232.2,67.58521,100.0,1.54797
6,215.166666667,72.50613,100.0,1.46762
7,197.571428571,79.77264,100.0,1.52951
8,202.0,75.53476,100.0,1.42339
9,191.777777778,76.8603,100.0,1.45692
10,196.1,74.06004,100.0,1.41467
11,200.727272727,72.11366,100.0,1.42098
12,203.833333333,69.80787,100.0,1.49477
13,200.307692308,68.17216,100.0,1.47248
14,200.785714286,65.71495,100.0,1.48772
15,205.933333333,66.34402,100.0,1.43673
16,205.75,64.24124,100.0,1.8625
17,207.470588235,62.70202,100.0,1.44382
18,213.166666667,65.30463,100.0,1.41535
19,212.578947368,63.61175,100.0,1.41791
20,212.4,62.00597,100.0,1.4209
21,211.476190476,60.6525,100.0,1.44445
22,209.909090909,59.69156,100.0,1.46674
23,208.869565217,58.58276,100.0,1.70046
24,209.791666667,57.51955,100.0,1.42428
25,210.4,56.43616,100.0,1.77621
26,211.153846154,55.46842,100.0,1.42559
27,211.925925926,54.57372,100.0,1.42965
28,214.928571429,55.81534,100.0,1.43344
29,216.275862069,55.30598,100.0,1.45573
30,217.966666667,55.13346,100.0,1.49117
31,219.741935484,55.10165,100.0,1.69141
32,218.59375,54.60933,100.0,1.43877
33,215.848484848,55.973,100.0,1.45931
34,215.029411765,55.3441,100.0,1.42065
35,217.057142857,55.81446,100.0,1.61479
36,216.277777778,55.22661,100.0,1.4269
37,213.837837838,56.40803,100.0,1.52028
38,213.289473684,55.76072,100.0,1.62708
39,213.692307692,55.09719,100.0,1.65508
40,213.1,54.52972,100.0,1.41631
41,211.853658537,54.43437,100.0,1.58973
42,214.428571429,56.25289,100.0,1.43329
43,215.76744186,56.26798,100.0,1.60947
44,214.909090909,55.90894,100.0,1.63893
45,215.066666667,55.29412,100.0,1.45509
46,214.847826087,54.7095,100.0,1.52503
47,216.063829787,54.7491,100.0,1.43189
48,216.4375,54.23633,100.0,1.82743
49,215.244897959,54.31222,100.0,1.41999
50,215.2,53.76728,100.0,1.41627
51,215.62745098,53.32327,100.0,1.42196
52,213.673076923,54.62133,100.0,1.41947
53,212.58490566,54.66965,100.0,1.45952
54,212.759259259,54.17596,100.0,1.41552
55,214.2,54.71526,100.0,1.4197
56,213.535714286,54.44787,100.0,1.53016
57,211.157894737,56.82592,100.0,1.45951
58,210.224137931,56.77331,100.0,1.47354
59,210.847457627,56.48993,100.0,1.43071
60,212.133333333,56.8813,100.0,1.43042
61,212.31147541,56.43001,100.0,1.45595
62,214.209677419,57.90318,100.0,1.41494
63,213.714285714,57.57409,100.0,1.43829
64,214.984375,58.00525,100.0,1.41692
65,216.276923077,58.4788,100.0,1.41811
66,214.757575758,59.31275,100.0,1.46439
67,215.432835821,59.1235,100.0,1.42506
68,216.0,58.8705,100.0,1.61873
69,216.0,58.44234,100.0,1.4462
70,214.228571429,59.86012,100.0,1.47564
71,213.76056338,59.56591,100.0,1.43909
72,214.722222222,59.70325,100.0,1.42312
73,213.260273973,60.57669,100.0,1.41453
74,213.743243243,60.30733,100.0,1.43123
75,212.706666667,60.56397,100.0,1.41481
76,212.473684211,60.19802,100.0,1.45446
77,211.948051948,59.98114,100.0,1.43009
78,210.730769231,60.5451,100.0,1.52801
79,210.46835443,60.20531,100.0,1.43719
80,209.9,60.04074,100.0,1.79974
81,210.444444444,59.86734,100.0,1.45587
82,210.426829268,59.50139,100.0,1.45623
83,210.337349398,59.14741,100.0,1.53384
84,210.357142857,58.79457,100.0,1.47802
85,210.305882353,58.44958,100.0,1.51776
86,211.279069767,58.79738,100.0,1.41651
87,211.229885057,58.46026,100.0,1.4825
88,211.204545455,58.12763,100.0,1.43877
89,211.303370787,57.80759,100.0,1.4681
90,211.7,57.60719,100.0,1.43628
91,211.857142857,57.30918,100.0,1.41986
92,212.326086957,57.17215,100.0,1.41423
93,212.956989247,57.18503,100.0,1.5586
94,213.957446809,57.69249,100.0,1.45311
95,214.178947368,57.42821,100.0,1.4178
96,214.291666667,57.13889,100.0,1.42124
97,214.484536082,56.875,100.0,1.43403
98,214.979591837,56.79375,100.0,1.52493
99,215.767676768,57.04222,100.0,1.43496
100,215.0,57.26797,100.0,1.55147
101,214.831683168,57.00861,100.0,1.44002
102,214.774509804,56.73138,100.0,1.45532
103,214.941747573,56.48057,100.0,1.67378
104,214.615384615,56.30588,100.0,1.4172
105,214.247619048,56.16248,100.0,1.44441
106,214.122641509,55.91161,100.0,1.43153
107,213.747663551,55.78348,100.0,1.42059
108,214.666666667,56.33251,100.0,1.47372
109,214.422018349,56.13112,100.0,1.44629
110,214.954545455,56.15132,100.0,1.42066
111,214.135135135,56.5546,100.0,1.51641
112,213.964285714,56.33033,100.0,1.74231
113,214.159292035,56.11849,100.0,1.44387
114,212.938596491,57.35887,100.0,1.45544
115,213.339130435,57.26884,100.0,1.42641
116,212.681034483,57.45652,100.0,1.60215
117,212.555555556,57.22641,100.0,1.69898
118,212.949152542,57.14223,100.0,1.48519
119,213.638655462,57.39246,100.0,1.43343
120,213.741666667,57.16387,100.0,1.41717
121,214.256198347,57.20552,100.0,1.43543
122,214.491803279,57.02951,100.0,1.46925
