simulation,sample_comp_mean,sample_comp_std,correctness,theta_dist
147,214.408163265,61.52669,100.0,1.57239
148,214.547297297,61.34168,100.0,1.43308
149,214.161073826,61.31578,100.0,1.41468
150,213.746666667,61.32006,100.0,1.41876
151,213.291390728,61.37051,100.0,1.44612
152,213.467105263,61.20639,100.0,1.49973
153,214.039215686,61.41245,100.0,1.6047
154,215.038961039,62.44934,100.0,1.54887
155,214.212903226,63.08601,100.0,1.44037
156,214.064102564,62.91077,100.0,1.4378
157,213.828025478,62.77938,100.0,1.79991
158,213.721518987,62.59462,100.0,1.61671
159,213.836477987,62.41421,100.0,1.84302
160,213.88125,62.22142,100.0,1.48181
161,213.763975155,62.04562,100.0,1.55445
162,213.339506173,62.08787,100.0,1.56945
163,213.417177914,61.90501,100.0,1.69873
164,213.091463415,61.85593,100.0,1.49077
165,213.090909091,61.6682,100.0,1.42151
166,212.704819277,61.68188,100.0,1.45012
167,212.479041916,61.56568,100.0,1.53703
168,212.202380952,61.48621,100.0,1.4154
169,211.75739645,61.57475,100.0,1.49967
170,212.152941176,61.60835,100.0,1.42798
171,211.567251462,61.90079,100.0,1.51411
172,211.505813953,61.72581,100.0,1.43784
173,212.595375723,63.18418,100.0,1.48812
174,212.350574713,63.08458,100.0,1.44353
175,212.411428571,62.9092,100.0,1.41484
176,212.471590909,62.73528,100.0,1.48168
177,212.474576271,62.55782,100.0,1.43373
178,212.280898876,62.43504,100.0,1.45463
179,212.921787709,62.8448,100.0,1.42195
180,212.283333333,63.24944,100.0,1.41518
181,211.91160221,63.27134,100.0,1.41503
182,212.401098901,63.44002,100.0,1.46041
183,212.327868852,63.27416,100.0,1.68751
184,212.255434783,63.10959,100.0,1.41465
185,212.281081081,62.93976,100.0,1.55661
186,212.435483871,62.80546,100.0,1.63515
187,211.903743316,63.05571,100.0,1.46308
188,211.994680851,62.90008,100.0,1.48977
189,211.841269841,62.76871,100.0,1.76735
190,211.321052632,63.0105,100.0,1.89698
191,211.172774869,62.87856,100.0,1.46651
192,211.166666667,62.71466,100.0,1.43691
193,211.222797927,62.55681,100.0,1.43384
194,211.24742268,62.39631,100.0,1.42777
195,211.769230769,62.65905,100.0,1.52545
196,212.06122449,62.63187,100.0,1.41505
197,212.299492386,62.5617,100.0,1.47825
198,212.398989899,62.41914,100.0,1.4182
199,212.40201005,62.26212,100.0,1.67728
200,212.34,62.11243,100.0,1.78803
201,212.313432836,61.95887,100.0,1.6972
202,212.336633663,61.80619,100.0,1.45863
203,212.064039409,61.77538,100.0,1.4615
204,212.156862745,61.63798,100.0,1.51898
205,212.282926829,61.51381,100.0,1.43981
206,212.752427184,61.73142,100.0,1.4299
207,212.642512077,61.60234,100.0,1.41507
208,212.403846154,61.54994,100.0,1.42022
209,212.114832536,61.54382,100.0,1.73125
210,212.361904762,61.50093,100.0,1.47179
211,212.82464455,61.72038,100.0,1.41694
212,212.778301887,61.57832,100.0,1.41655
213,212.511737089,61.55608,100.0,1.79145
214,212.518691589,61.41218,100.0,1.50444
215,212.897674419,61.51951,100.0,1.42011
216,212.652777778,61.48189,100.0,1.41968
217,212.465437788,61.40183,100.0,1.5086
218,212.408256881,61.26663,100.0,1.44172
219,212.484018265,61.13682,100.0,1.65923
220,212.718181818,61.09607,100.0,1.49263
221,213.063348416,61.1723,100.0,1.42628
222,212.842342342,61.12273,100.0,1.60193
223,213.125560538,61.13135,100.0,1.42443
224,212.799107143,61.18925,100.0,1.611
225,213.008888889,61.13381,100.0,1.95843
226,213.566371681,61.56892,100.0,1.46839
227,213.678414097,61.45625,100.0,1.53806
228,213.276315789,61.61986,100.0,1.50351
229,213.327510917,61.49003,100.0,1.42516
230,213.7,61.61459,100.0,1.54348
231,213.857142857,61.52725,100.0,1.41722
232,214.030172414,61.45081,100.0,1.41892
233,213.592274678,61.68048,100.0,1.51517
234,213.35042735,61.65916,100.0,1.43745
235,213.493617021,61.5668,100.0,1.41938
236,213.779661017,61.59251,100.0,1.41542
237,213.455696203,61.6636,100.0,1.41475
238,213.277310924,61.59517,100.0,1.44926
239,213.443514644,61.51963,100.0,1.41765
240,213.2,61.50665,100.0,1.72145
241,213.008298755,61.45072,100.0,1.41422
242,212.710743802,61.49735,100.0,1.45921
243,212.518518519,61.4435,100.0,1.41465
244,212.536885246,61.31813,100.0,1.42208
245,212.534693878,61.19287,100.0,2.18043
246,212.634146341,61.0882,100.0,1.43881
247,212.761133603,60.99694,100.0,1.4152
248,213.47983871,61.91292,100.0,1.48577
249,213.152610442,62.00299,100.0,1.42617
250,212.996,61.92818,100.0,1.41816
251,212.577689243,62.1576,100.0,1.48191
252,212.702380952,62.06559,100.0,1.42202
253,212.636363636,61.95168,100.0,1.5973
254,212.755905512,61.85883,100.0,1.73849
255,212.266666667,62.22785,100.0,2.15982
256,212.23046875,62.10888,100.0,1.42868
257,212.451361868,62.0886,100.0,1.55858
258,212.445736434,61.96823,100.0,1.44002
259,212.451737452,61.84856,100.0,1.41856
260,212.203846154,61.85828,100.0,1.47229
261,212.245210728,61.74327,100.0,1.42253
262,212.511450382,61.77525,100.0,1.6001
263,212.741444867,61.76998,100.0,1.63478
264,212.670454545,61.66363,100.0,1.42137
265,212.845283019,61.61269,100.0,1.52622
266,213.127819549,61.66852,100.0,2.09722
267,213.419475655,61.73645,100.0,1.43654
268,213.320895522,61.64222,100.0,1.41935
269,213.360594796,61.53096,100.0,1.72197
270,213.314814815,61.4215,100.0,1.41576
271,213.413284133,61.32942,100.0,2.08165
272,213.463235294,61.2221,100.0,1.54452
273,213.73992674,61.28001,100.0,1.56391
274,213.722627737,61.16875,100.0,1.44782
275,213.578181818,61.10423,100.0,1.62479
276,213.764492754,61.07164,100.0,1.41556
277,213.635379061,60.99903,100.0,1.87835
278,213.597122302,60.89255,100.0,1.46585
279,213.53046595,60.79348,100.0,1.58572
280,213.9,60.99793,100.0,1.49847
281,213.960854093,60.89781,100.0,1.42114
282,213.79787234,60.8511,100.0,1.5043
283,213.833922261,60.74651,100.0,1.41448
284,213.848591549,60.63997,100.0,1.41428
285,213.684210526,60.59684,100.0,1.43071
286,214.048951049,60.8034,100.0,1.41751
287,214.066202091,60.69808,100.0,1.41422
288,214.246527778,60.66957,100.0,1.43311
289,214.418685121,60.63494,100.0,1.42583
290,214.444827586,60.53194,100.0,1.58117
291,214.64604811,60.52492,100.0,1.51223
292,214.510273973,60.46557,100.0,1.44883
293,214.313993174,60.45541,100.0,1.41659
294,214.401360544,60.37104,100.0,1.41424
295,214.308474576,60.28967,100.0,1.49244
296,213.885135135,60.62535,100.0,1.53532
297,213.804713805,60.53901,100.0,1.43086
298,213.795302013,60.43757,100.0,1.43078
299,213.678929766,60.36985,100.0,1.68609
300,213.383333333,60.48551,100.0,1.4154
301,213.584717608,60.48561,100.0,1.4148
302,214.003311258,60.82052,100.0,1.62844
303,213.818481848,60.80497,100.0,1.49949
304,214.263157895,61.19638,100.0,1.46115
305,214.298360656,61.09906,100.0,1.67518
306,214.751633987,61.51064,100.0,1.41548
307,214.856677524,61.43787,100.0,1.426
308,214.548701299,61.57495,100.0,1.43004
309,214.404530744,61.52728,100.0,1.56938
310,214.651612903,61.58132,100.0,1.42401
311,214.627009646,61.48376,100.0,1.4203
312,214.798076923,61.45924,100.0,1.47448
313,214.552715655,61.51385,100.0,1.51165
314,214.570063694,61.41658,100.0,1.63322
315,214.558730159,61.31935,100.0,1.72235
316,214.965189873,61.6458,100.0,1.50747
317,214.848580442,61.58339,100.0,1.61343
318,214.701257862,61.5424,100.0,1.41592
319,214.670846395,61.44826,100.0,1.44213
320,215.015625,61.66043,100.0,1.41918
321,214.919003115,61.58857,100.0,1.42001
322,214.745341615,61.57153,100.0,1.77233
323,214.427244582,61.74057,100.0,1.41438
324,214.188271605,61.79465,100.0,1.53232
325,214.28,61.7216,100.0,1.63384
326,214.239263804,61.63123,100.0,1.57054
327,214.428134557,61.63134,100.0,1.42849
328,214.646341463,61.6637,100.0,1.41508
329,214.653495441,61.57005,100.0,1.69804
330,214.503030303,61.53724,100.0,1.43357
331,214.888217523,61.84135,100.0,1.6066
332,214.918674699,61.75064,100.0,1.43246
333,214.975975976,61.66669,100.0,1.41906
334,215.032934132,61.58307,100.0,1.41533
335,214.728358209,61.74251,100.0,1.6615
336,214.443452381,61.87071,100.0,1.70727
337,214.525222552,61.79703,100.0,1.80722
338,214.680473373,61.77133,100.0,1.43114
339,214.601769912,61.69712,100.0,1.42872
340,214.558823529,61.6114,100.0,1.43954
341,214.504398827,61.52918,100.0,1.62969
342,214.494152047,61.43945,100.0,1.51713
343,214.39941691,61.37483,100.0,1.5818
344,214.302325581,61.31193,100.0,1.42005
345,214.182608696,61.26326,100.0,1.42988
346,214.187861272,61.17474,100.0,1.43297
347,214.077809798,61.12082,100.0,1.4498
348,214.172413793,61.05838,100.0,1.41443
349,214.191977077,60.97193,100.0,1.42436
350,214.137142857,60.89338,100.0,1.41797
351,214.216524217,60.82471,100.0,1.46001
352,214.102272727,60.77596,100.0,1.99904
353,214.0,60.72014,100.0,1.7174
354,214.036723164,60.63824,100.0,1.46467
355,213.890140845,60.61554,100.0,1.63802
356,214.168539326,60.7572,100.0,1.59045
357,214.280112045,60.70856,100.0,1.61701
358,214.011173184,60.8363,100.0,1.75786
359,213.963788301,60.75813,100.0,1.51004
360,213.944444444,60.67479,100.0,1.42627
361,213.916897507,60.59295,100.0,1.53171
362,214.245856354,60.83115,100.0,1.41773
363,213.997245179,60.93118,100.0,1.72423
364,213.931318681,60.86039,100.0,1.41423
365,213.830136986,60.80761,100.0,1.43971
366,214.112021858,60.96282,100.0,1.84486
367,213.891008174,61.02636,100.0,1.41516
368,213.809782609,60.96325,100.0,1.8792
369,213.845528455,60.88445,100.0,1.54093
370,213.943243243,60.83109,100.0,1.54427
371,213.92722372,60.74983,100.0,1.42758
372,214.107526882,60.76744,100.0,1.41944
373,214.096514745,60.6863,100.0,1.5257
374,214.122994652,60.60727,100.0,1.41454
375,214.101333333,60.52786,100.0,1.51773
376,214.066489362,60.45108,100.0,1.48387
377,213.763925729,60.65526,100.0,1.4148
378,213.878306878,60.61568,100.0,1.4169
379,213.786279683,60.56209,100.0,1.41797
380,213.921052632,60.53924,100.0,1.47523
381,213.606299213,60.77027,100.0,1.41423
382,213.494764398,60.72971,100.0,1.68805
383,213.524804178,60.65322,100.0,1.43667
384,213.393229167,60.6289,100.0,1.54961
385,213.428571429,60.55407,100.0,1.41471
386,213.792746114,60.89627,100.0,1.53245
387,213.785529716,60.81771,100.0,1.52261
388,213.75257732,60.74274,100.0,1.55895
389,213.938303342,60.77483,100.0,1.41722
