simulation,sample_comp_mean,sample_comp_std,correctness,theta_dist
1,392.0,0.0,100.0,2.46275
2,531.0,139.0,100.0,5.00098
3,1402.0,1236.99744,100.0,2.03635
4,1519.0,1090.27015,100.0,2.01825
5,1545.0,976.55271,100.0,2.01511
6,1572.66666667,893.61059,100.0,3.58082
7,1540.85714286,830.98366,100.0,2.18467
8,1447.5,815.61388,100.0,2.68988
9,1500.33333333,783.35362,100.0,2.17581
10,1463.8,751.19289,100.0,2.0069
11,1363.72727273,783.03072,100.0,3.64247
12,1305.83333333,773.89349,100.0,2.09783
13,1301.07692308,743.71536,100.0,3.3511
14,1252.35714286,737.87636,100.0,2.12038
15,1299.53333333,734.38572,100.0,2.39506
16,1321.75,716.25305,100.0,2.50299
17,1303.88235294,698.53341,100.0,2.00882
18,1264.16666667,698.32325,100.0,2.37009
19,1248.31578947,683.01669,100.0,2.22905
20,1215.35,681.05384,100.0,2.04651
21,1271.47619048,710.45757,100.0,2.00708
22,1235.31818182,713.6261,100.0,4.87444
23,1212.08695652,706.39476,100.0,6.82311
24,1179.45833333,709.00535,100.0,2.3683
25,1147.08,712.55989,100.0,2.47498
26,1145.61538462,698.76083,100.0,3.02468
27,1156.62962963,687.99484,100.0,2.01308
28,1125.71428571,694.43321,100.0,3.65524
29,1134.86206897,684.06996,100.0,3.31441
30,1126.66666667,674.01861,100.0,2.79551
31,1153.96774194,679.71073,100.0,2.00863
32,1125.53125,687.48573,100.0,7.65125
33,1143.12121212,684.26261,100.0,3.1915
34,1119.97058824,687.11766,100.0,3.62147
35,1140.0,687.22722,100.0,2.07955
36,1130.25,680.06582,100.0,2.69551
37,1151.56756757,682.89794,100.0,3.06757
38,1124.78947368,693.25947,100.0,8.74359
39,1117.69230769,685.7109,100.0,2.12318
40,1127.675,679.94924,100.0,2.26901
41,1123.14634146,672.21645,100.0,2.1157
42,1103.07142857,676.49029,100.0,2.93983
43,1102.74418605,668.58122,100.0,2.37926
44,1148.63636364,726.22564,100.0,2.02499
45,1141.82222222,719.53223,100.0,2.98635
46,1130.43478261,715.75626,100.0,3.01548
47,1121.25531915,710.83258,100.0,2.8058
48,1118.375,703.66622,100.0,2.53025
49,1123.91836735,697.50707,100.0,3.10177
50,1144.14,704.85644,100.0,3.07983
51,1130.50980392,704.53537,100.0,2.42696
52,1114.67307692,706.83478,100.0,2.6728
53,1110.77358491,700.69924,100.0,4.2104
54,1093.2962963,705.74525,100.0,2.99239
55,1085.45454545,701.67018,100.0,4.06735
56,1102.51785714,706.79761,100.0,2.82503
57,1104.70175439,700.76079,100.0,2.55135
58,1145.46551724,759.8125,100.0,2.12128
59,1163.93220339,766.36096,100.0,2.40268
60,1159.98333333,760.55286,100.0,2.03696
61,1161.52459016,754.38753,100.0,2.06887
62,1175.27419355,755.94553,100.0,2.60034
63,1166.65079365,752.98968,100.0,2.24804
64,1162.15625,747.93506,100.0,2.01259
