simulation,sample_comp_mean,sample_comp_std,correctness,theta_dist
1,1014.0,0.0,100.0,2.22096
2,1437.5,423.5,100.0,2.05202
3,1240.66666667,443.90865,100.0,2.58969
4,1373.0,447.5796,100.0,2.19383
5,1281.2,440.42134,100.0,2.38564
6,1165.5,478.09509,100.0,2.66766
7,1101.71428571,469.39649,100.0,2.19575
8,1167.0,471.83366,100.0,2.00012
9,1191.88888889,450.38464,100.0,2.00007
10,1101.8,505.57468,100.0,2.28784
11,1058.81818182,500.84253,100.0,2.01266
12,1038.91666667,484.04174,100.0,2.11038
13,1023.76923077,468.00315,100.0,2.08492
14,1002.0,457.75851,100.0,2.66198
15,1060.6,493.60791,100.0,2.00865
16,1082.8125,485.61472,100.0,2.0
17,1109.05882353,482.67142,100.0,2.02709
18,1113.33333333,469.40329,100.0,2.04978
19,1066.10526316,498.89023,100.0,2.28434
20,1050.15,491.2064,100.0,2.24
21,1064.33333333,483.54665,100.0,2.00005
22,1026.63636364,503.02246,100.0,2.6072
23,1065.39130435,524.47404,100.0,2.00094
24,1076.08333333,515.98546,100.0,2.01084
25,1094.92,513.91345,100.0,2.00015
26,1120.73076923,520.19608,100.0,2.00122
27,1091.33333333,532.02541,100.0,2.27003
28,1081.53571429,524.91322,100.0,2.10725
29,1075.06896552,516.91745,100.0,2.07583
30,1060.26666667,514.44241,100.0,2.01371
31,1075.22580645,512.6667,100.0,2.35538
32,1061.625,510.24331,100.0,2.28857
33,1074.36363636,507.59396,100.0,2.20316
34,1081.97058824,501.97929,100.0,2.04384
35,1092.31428571,498.41892,100.0,2.03161
36,1099.88888889,493.48651,100.0,2.00283
37,1091.64864865,489.27653,100.0,2.07438
38,1088.18421053,483.25545,100.0,2.40814
39,1125.25641026,528.93569,100.0,2.09169
40,1154.275,552.82882,100.0,2.06072
41,1147.17073171,547.89085,100.0,2.0013
42,1156.88095238,544.88803,100.0,2.00236
43,1144.3255814,544.6274,100.0,2.01064
44,1126.52272727,550.91393,100.0,2.3398
45,1140.77777778,552.90384,100.0,2.00089
46,1134.95652174,548.25347,100.0,2.02326
47,1132.78723404,542.58914,100.0,2.00005
48,1138.6875,538.42901,100.0,2.09853
49,1135.73469388,533.29904,100.0,2.58377
50,1126.82,531.61436,100.0,2.38395
51,1120.66666667,528.1719,100.0,2.01866
52,1116.15384615,524.06057,100.0,2.00921
53,1102.96226415,527.73718,100.0,2.14098
54,1091.27777778,529.70269,100.0,2.03061
55,1087.23636364,525.70465,100.0,2.33303
56,1079.0,524.55825,100.0,2.31846
57,1068.26315789,526.108,100.0,2.16891
58,1056.96551724,528.48149,100.0,2.52087
59,1049.13559322,527.36587,100.0,2.51746
60,1039.38333333,528.29045,100.0,3.00491
61,1037.14754098,524.22845,100.0,2.0033
62,1027.5483871,525.36057,100.0,2.17569
63,1030.14285714,521.5746,100.0,2.10827
64,1024.703125,519.28186,100.0,2.00004
65,1025.47692308,515.30908,100.0,2.04282
66,1020.63636364,512.87726,100.0,2.00077
67,1016.0,510.42707,100.0,2.12206
68,1017.95588235,506.9129,100.0,2.03013
69,1007.66666667,510.32896,100.0,2.18661
70,1027.67142857,533.22442,100.0,2.11047
71,1019.4084507,533.9504,100.0,2.73706
72,1016.23611111,530.90281,100.0,2.02681
73,1022.38356164,529.82798,100.0,2.00378
74,1018.95945946,527.04847,100.0,2.00196
75,1018.33333333,523.55073,100.0,2.06386
76,1014.19736842,521.32685,100.0,2.04885
77,1008.67532468,520.16297,100.0,2.09374
78,1003.61538462,518.72161,100.0,2.35487
79,1016.32911392,527.51679,100.0,2.00259
80,1011.0875,526.27562,100.0,2.0986
81,1003.16049383,527.80081,100.0,2.24518
82,1003.59756098,524.58738,100.0,2.19209
83,1014.30120482,530.34982,100.0,2.14101
84,1014.89285714,527.21108,100.0,2.1261
85,1009.78823529,526.18467,100.0,2.36798
86,1006.68604651,523.89779,100.0,2.17119
87,1022.47126437,541.05726,100.0,2.00018
88,1021.56818182,538.04023,100.0,2.15189
89,1016.85393258,536.83363,100.0,2.35763
90,1031.5,551.43393,100.0,2.01549
91,1031.08791209,548.40964,100.0,2.40001
92,1025.73913043,547.80246,100.0,2.28738
93,1020.76344086,546.93554,100.0,2.10567
94,1021.27659574,544.04103,100.0,2.03972
95,1017.78947368,542.22514,100.0,2.01191
96,1016.54166667,539.53076,100.0,2.44449
97,1022.8556701,540.29591,100.0,2.16283
98,1016.83673469,540.79106,100.0,2.21326
99,1011.87878788,540.28682,100.0,2.0
100,1010.96,537.65632,100.0,2.40261
101,1015.46534653,536.88175,100.0,2.18306
102,1015.18627451,534.25085,100.0,2.33896
103,1017.52427184,532.17518,100.0,2.00957
104,1016.86538462,529.65268,100.0,2.41335
105,1018.59047619,527.41798,100.0,2.00556
106,1020.33018868,525.22688,100.0,2.00426
107,1015.10280374,525.52985,100.0,2.11794
108,1017.0,523.45919,100.0,2.3717
109,1014.0733945,521.93936,100.0,2.18025
110,1013.03636364,519.67428,100.0,2.43129
111,1011.38738739,517.61712,100.0,2.03578
112,1008.16964286,516.4151,100.0,2.41301
113,1004.67256637,515.45535,100.0,2.02368
114,1003.5,513.34095,100.0,2.34589
115,1000.86956522,511.87523,100.0,2.11215
116,997.836206897,510.70112,100.0,2.01604
117,994.811965812,509.55607,100.0,2.16448
118,1001.80508475,512.99972,100.0,2.0347
119,1003.92436975,511.35819,100.0,2.00199
120,1016.15,526.39775,100.0,2.0909
121,1018.82644628,525.03729,100.0,2.02541
122,1013.31967213,526.37809,100.0,2.50443
123,1015.17073171,524.63252,100.0,2.43288
124,1010.73387097,524.82469,100.0,2.00547
125,1007.408,524.03153,100.0,2.46973
126,1007.87301587,521.97379,100.0,2.00353
127,1012.48031496,522.48056,100.0,2.02091
128,1008.9921875,521.91804,100.0,2.38946
129,1007.27131783,520.2556,100.0,2.11654
130,1006.73076923,518.28712,100.0,2.05838
131,1002.52671756,518.52542,100.0,2.07503
132,999.765151515,517.52369,100.0,2.20597
133,996.488721805,516.94683,100.0,2.41462
134,989.820895522,520.72345,100.0,2.78799
135,992.688888889,519.85245,100.0,2.00514
